HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
122316,1223161,12231611,1223161102,1,4,1,1,1,5,5,16000,2,3,4,1,2,1,2,0,1,2,1,2,1,4,1,35,900000,1,1,5,3,3,3,c0614159,99787,26754,3_Constraints,20981,3_Constraints
101895,1018951,10189511,1018951101,1,3,2,1,1,7,3,82000,6,2,2,2,2,1,2,0,1,2,1,1,1,6,17000,35,0,1,5,2,3,3,3,5cbbaf19,99802,14046,3_Constraints,10041,3_Constraints
31321,313211,3132111,313211103,1,2,2,1,1,2,4,21000,3,2,4,1,1,3,3,0,4,1,1,2,1,4,0,46,500000,2,2,2,3,3,3,899b0c71,99802,22529,3_Constraints,16313,3_Constraints
101914,1019141,10191411,1019141101,1,4,2,1,1,13,8,33000,3,3,3,3,2,1,4,0,1,2,1,1,1,6,2000,35,660000,2,5,5,4,4,4,b778b7ed,99814,10053,3_Constraints,15736,3_Constraints
73370,733701,7337011,733701102,2,6,1,1,1,5,99,0,7,3,4,1,2,1,3,0,3,1,4,2,9,9,16000,10,472684,1,0,9,2,2,2,7e450ea6,99814,20030,3_Constraints,25902,3_Constraints
110395,1103951,11039511,1103951102,1,4,2,1,1,13,8,16000,3,3,3,1,1,1,3,0,1,2,2,2,1,5,3000,35,610000,1,0,2,4,4,4,2e34ec3c,99814,13428,3_Constraints,13697,3_Constraints
101935,1019351,10193511,1019351101,1,7,2,1,1,13,99,0,3,2,4,1,2,1,3,0,1,2,4,1,9,9,0,46,510000,1,0,9,2,2,2,474b5ce0,99828,22933,3_Constraints,12794,3_Constraints
101954,1019541,10195411,1019541101,2,5,2,3,1,13,99,0,1,2,2,3,1,1,2,1,4,1,4,1,9,9,0,35,0,1,0,9,4,4,2,9ebec1c7,99834,12449,3_Constraints,27141,3_Constraints
55710,557101,5571011,557101102,1,2,1,3,2,4,5,150000,7,2,3,2,2,1,4,1,1,3,1,2,1,6,47000,24,350000,1,4,6,2,2,2,737a5cb4,99834,22289,3_Constraints,18507,3_Constraints
102007,1020071,10200711,1020071101,2,5,2,3,1,6,3,30000,3,2,4,1,2,1,3,0,4,1,1,1,1,6,3000,24,140000,1,4,2,2,2,2,a9bdff47,99858,26512,3_Constraints,22368,3_Constraints
98720,987202,9872022,987202202,1,4,1,1,1,13,7,58000,4,3,4,1,3,4,1,0,2,1,1,2,1,5,9000,48,900000,1,5,2,3,2,2,0d58021f,99858,14073,3_Constraints,15656,3_Constraints
102042,1020421,10204211,1020421101,1,5,1,1,1,5,2,0,2,2,1,2,3,2,1,0,3,1,1,1,2,4,0,35,0,1,7,2,2,2,2,d529524b,99876,27370,3_Constraints,23603,2_Core
102060,1020601,10206011,1020601101,1,3,2,1,2,8,5,130000,7,3,4,1,2,1,4,0,2,1,1,1,1,6,36000,35,1200000,1,5,2,5,5,5,bed6205a,99888,12759,3_Constraints,10122,2_Core
6909,69091,690911,69091103,2,2,2,1,1,13,10,27000,3,3,4,1,1,3,3,0,4,1,1,2,1,5,3000,35,250000,2,5,2,3,3,3,39a82a6b,99888,21468,2_Core,12744,2_Core
83403,834031,8340311,834031103,2,1,1,1,2,13,99,0,1,3,4,1,1,4,1,0,4,1,5,2,9,9,0,10,90000,1,0,9,3,3,3,5a557e35,99888,10191,3_Constraints,13953,3_Constraints
77420,774201,7742011,774201102,2,2,2,1,2,8,8,68000,5,1,1,2,2,1,4,0,4,1,1,2,1,2,14000,10,0,1,5,2,2,2,2,45d61c38,99888,15892,3_Constraints,14912,2_Core
102081,1020811,10208111,1020811101,2,6,1,2,1,13,2,6000,3,2,3,1,1,1,1,0,4,1,4,1,1,4,2000,24,80000,2,0,2,2,2,2,7670fadd,99902,14596,3_Constraints,24885,3_Constraints
132885,1328851,13288511,1328851104,1,6,2,2,1,13,8,1,2,2,3,3,2,1,1,0,1,2,1,2,2,2,0,24,410000,1,5,2,4,4,4,15e423b3,99902,19606,3_Constraints,17484,3_Constraints
102107,1021071,10210711,1021071101,1,7,2,1,1,13,99,0,4,3,3,1,2,1,2,0,2,1,4,1,9,9,9000,48,0,1,0,9,3,3,3,51f09845,99919,17054,4_FailSafe,23684,3_Constraints
110081,1100811,11008111,1100811101,1,1,1,3,2,13,7,10000,2,2,2,2,1,3,2,1,2,1,1,2,1,4,0,35,330000,2,2,5,3,3,3,436e5030,99919,10191,3_Constraints,16566,3_Constraints
102114,1021141,10211411,1021141101,2,4,1,1,1,5,2,57000,5,3,4,1,2,1,1,0,4,1,1,1,1,5,8000,35,320000,1,4,1,2,2,2,eaa48b3b,99923,14809,3_Constraints,18244,3_Constraints
102119,1021191,10211911,1021191101,1,3,2,1,1,8,8,37000,3,3,4,2,2,1,4,0,1,2,1,1,2,6,4000,35,650000,1,7,2,6,6,4,cbbe4115,99926,15896,4_FailSafe,14771,3_Constraints
85832,858321,8583211,858321102,2,2,2,1,1,13,8,48000,4,2,2,1,1,1,2,0,4,1,1,2,1,6,7000,35,180000,2,6,2,3,3,3,9fa413c9,99926,21468,2_Core,12744,2_Core
94320,943201,9432011,943201103,2,1,2,2,2,13,99,2000,2,2,4,1,1,3,2,0,4,1,5,2,9,9,0,24,130000,1,0,9,4,4,4,122d7977,99926,27271,3_Constraints,26574,3_Constraints
94926,949261,9492611,949261102,1,3,1,1,1,3,2,56000,4,2,3,3,2,1,2,1,4,1,2,2,1,4,8000,46,250000,2,0,2,4,4,4,2e0320eb,99926,17853,3_Constraints,11503,3_Constraints
102122,1021221,10212211,1021221101,2,5,2,1,1,5,1,73000,5,3,4,1,2,1,2,0,3,1,1,1,1,5,14000,35,250000,1,5,2,2,2,2,568207ec,99929,18230,3_Constraints,15961,3_Constraints
53769,537691,5376911,537691102,1,3,1,1,1,5,5,0,2,2,3,3,2,1,2,1,1,3,1,2,1,4,0,35,320000,2,7,4,5,5,3,42e59f4d,99929,24702,3_Constraints,17967,3_Constraints
102131,1021311,10213111,1021311101,2,6,2,1,1,3,99,0,4,3,3,1,2,1,3,0,1,2,3,1,9,9,9000,48,700000,1,0,9,2,2,2,5626f65f,99935,26864,3_Constraints,14270,3_Constraints
27400,274001,2740011,274001103,1,1,1,1,2,13,6,2000,2,3,4,1,1,3,3,0,3,1,2,2,1,5,0,35,1110000,1,0,2,3,3,3,88397d01,99935,17054,3_Constraints,10905,3_Constraints
102133,1021331,10213311,1021331101,1,5,2,1,1,8,8,0,3,3,4,1,2,1,3,0,4,1,4,1,3,2,1000,46,480000,1,0,2,2,2,2,a6689fa8,99937,26512,3_Constraints,14516,3_Constraints
46644,466441,4664411,466441102,2,6,1,1,1,1,99,0,3,2,2,2,2,1,3,0,4,1,4,2,9,9,0,48,510000,1,0,9,2,2,2,04ff0dd1,99937,20480,3_Constraints,11847,3_Constraints
102150,1021501,10215011,1021501101,2,6,2,1,1,8,7,130000,7,3,4,1,2,1,1,0,4,1,1,1,1,4,33000,48,570000,1,5,2,2,2,2,30d3193b,99945,20630,3_Constraints,24261,3_Constraints
36913,369131,3691311,369131102,2,5,1,1,1,13,99,0,2,2,2,1,2,1,3,1,3,1,4,2,9,9,0,35,0,1,0,9,2,2,2,81ce6a5c,99945,14332,3_Constraints,11620,3_Constraints
102160,1021601,10216011,1021601101,2,3,2,2,1,8,8,46000,4,3,4,3,2,1,4,0,4,1,1,1,1,5,9000,24,534409,1,5,2,5,5,5,8a660edf,99951,16732,3_Constraints,10424,3_Constraints
52198,521981,5219811,521981103,2,3,2,1,1,4,5,54000,4,3,4,1,1,3,2,0,4,1,1,2,1,5,9000,35,270000,2,10,2,3,3,3,446950d3,99951,12725,2_Core,15068,2_Core
17396,173961,1739611,173961102,1,4,1,1,1,13,7,51000,4,3,3,1,2,1,2,0,1,2,1,2,1,4,8000,35,810000,1,5,2,3,3,3,35728f2f,99951,26754,3_Constraints,25913,3_Constraints
135300,1353001,13530011,1353001102,1,2,1,3,1,5,3,51000,4,2,2,3,1,4,4,0,1,3,1,2,1,6,10000,24,250000,1,5,2,2,2,2,150a46b4,99951,25283,3_Constraints,25784,2_Core
102169,1021691,10216911,1021691101,2,3,2,3,1,7,7,24000,3,2,4,1,2,1,3,0,1,3,4,1,1,1,1,35,580000,2,0,9,3,3,3,75a8277d,99954,25039,3_Constraints,15822,3_Constraints
112480,1124801,11248011,1124801102,2,7,1,1,1,13,99,0,2,2,3,1,2,1,2,0,4,1,4,2,9,9,1,46,460000,1,0,9,2,2,2,d30a3ff8,99954,25949,3_Constraints,14543,3_Constraints
102186,1021861,10218611,1021861101,1,6,2,1,1,8,99,1000,4,2,3,1,2,1,1,0,3,1,4,1,9,9,2000,35,600000,1,0,9,3,3,3,bf567362,99962,15997,3_Constraints,14037,3_Constraints
81330,813301,8133011,813301104,2,1,1,1,2,1,99,12000,2,3,3,1,1,3,1,0,4,1,4,2,9,9,0,24,80000,2,0,9,4,4,4,56ab5862,99962,22566,3_Constraints,20787,3_Constraints
102211,1022111,10221111,1022111101,2,7,2,3,1,13,99,0,2,2,3,1,2,1,2,0,4,1,4,1,9,9,0,24,260000,1,0,9,2,2,2,c1351319,99973,24671,3_Constraints,16976,3_Constraints
102227,1022271,10222711,1022271101,1,2,2,1,1,5,1,280000,7,3,4,1,2,1,1,0,4,1,1,1,1,4,88000,46,1281835,2,7,1,2,2,2,cf4078c9,99987,12362,3_Constraints,19234,3_Constraints
140253,1402531,14025311,1402531102,2,4,1,3,1,3,2,22000,3,2,3,1,2,1,3,0,4,1,1,2,1,5,3000,10,210000,2,5,2,3,3,3,afd70c8c,99987,26754,2_Core,17325,3_Constraints
102233,1022331,10223311,1022331101,2,5,2,1,1,13,99,0,5,2,4,1,2,1,1,0,4,1,4,1,9,9,5000,35,290000,2,0,9,2,2,2,de075280,99989,20224,3_Constraints,19264,3_Constraints
89811,898111,8981111,898111104,2,1,2,1,2,8,7,15000,3,2,2,1,1,3,1,0,4,1,2,2,1,4,1000,35,210000,2,0,2,4,4,4,4091eeed,99989,11793,3_Constraints,15820,3_Constraints
102245,1022451,10224511,1022451101,1,2,1,2,1,13,2,33000,3,1,1,2,1,1,1,0,4,1,1,1,1,4,5000,24,0,2,6,2,2,2,2,690af626,99995,26926,3_Constraints,25784,2_Core
101542,1015421,10154211,1015421102,1,4,1,1,1,8,3,3000,2,2,4,1,2,1,2,0,1,3,2,2,2,2,0,35,0,1,0,5,4,4,4,9077b91c,99995,19661,3_Constraints,14696,3_Constraints
102251,1022511,10225111,1022511101,2,6,2,1,1,8,8,13000,3,2,3,1,2,1,2,0,4,1,1,1,1,5,3000,35,200000,1,5,2,2,2,2,1f668fc0,100000,19691,3_Constraints,22112,3_Constraints
102310,1023101,10231012,1023101201,1,5,2,1,1,8,7,90000,6,3,4,1,2,1,3,0,3,1,1,1,1,2,18000,46,510000,1,7,2,3,3,2,93bbcf9b,100030,11953,3_Constraints,20119,3_Constraints
54521,545211,5452111,545211102,2,6,1,1,1,13,7,36000,4,3,3,3,2,1,2,0,1,2,1,2,1,4,7000,35,220000,2,5,5,2,2,2,0fbf996d,100030,15925,3_Constraints,22455,3_Constraints
102316,1023161,10231611,1023161101,1,3,1,1,1,10,5,51000,7,3,3,1,2,1,1,0,4,1,3,1,1,4,213348,35,1892400,2,0,6,4,4,4,96f4134f,100033,22111,3_Constraints,24363,3_Constraints
20503,205031,2050311,205031102,1,5,1,2,1,13,99,0,2,3,4,1,2,1,1,0,4,1,4,2,9,9,0,24,200000,1,0,9,2,2,2,de906c0f,100033,11547,3_Constraints,22997,3_Constraints
115917,1159171,11591711,1159171102,1,1,2,1,1,13,10,0,1,2,2,2,1,4,2,0,2,1,3,2,1,6,0,35,0,1,0,5,3,3,3,e3d7032d,100033,19798,3_Constraints,17997,3_Constraints
102325,1023251,10232511,1023251101,2,4,2,3,1,13,1,-19000,1,3,4,1,2,1,4,0,4,1,1,1,3,4,6000,35,913588,1,10,2,2,2,2,18576e0c,100037,25072,2_Core,20210,2_Core
102329,1023291,10232911,1023291101,1,4,2,3,1,13,1,60000,5,2,4,1,1,1,1,0,4,1,1,1,1,5,14000,24,380000,2,5,2,2,2,2,cc0a9167,100041,17828,3_Constraints,10769,2_Core
87116,871161,8711611,871161102,2,5,1,3,1,13,99,0,3,2,2,1,2,1,2,0,2,1,4,2,9,9,3000,24,240000,1,0,9,2,2,2,fcb7fb56,100041,11088,3_Constraints,26200,3_Constraints
102357,1023571,10235711,1023571101,2,4,2,1,1,5,3,96000,6,2,4,1,2,1,4,0,4,1,1,1,1,5,21000,10,250000,1,5,2,4,4,4,86698241,100060,20348,3_Constraints,12186,3_Constraints
64477,644771,6447711,644771104,2,1,2,3,2,13,99,0,1,2,4,3,1,3,3,0,4,1,5,2,9,9,0,24,170000,1,0,9,4,4,4,a22f43a5,100060,27271,3_Constraints,25940,3_Constraints
102361,1023611,10236111,1023611101,1,5,2,1,2,5,7,0,4,2,2,2,2,1,1,0,1,2,1,1,2,2,4000,48,1510000,2,3,2,2,2,2,29de917d,100062,26512,3_Constraints,15869,2_Core
73027,730271,7302711,730271102,2,5,2,1,1,13,9,24000,3,2,3,1,2,1,4,0,4,1,1,2,1,4,6000,10,170000,1,5,2,2,2,2,3340ad53,100062,16319,3_Constraints,14183,3_Constraints
102384,1023841,10238411,1023841101,2,5,2,1,1,13,7,50000,4,2,3,1,2,1,1,0,1,2,1,1,1,4,11000,35,160000,3,5,2,2,2,2,331f52e4,100074,13852,3_Constraints,12022,3_Constraints
102390,1023901,10239011,1023901101,2,3,2,1,1,8,8,62000,5,3,4,1,2,1,4,0,2,1,1,1,1,4,9000,35,913588,1,6,2,5,5,5,28f85212,100077,12759,3_Constraints,10122,2_Core
82854,828541,8285411,828541102,1,1,1,3,2,13,7,10000,2,2,2,2,1,4,1,0,3,1,1,2,1,4,0,24,360000,2,4,5,2,2,2,ec1d834e,100077,21875,3_Constraints,14752,2_Core
57744,577441,5774411,577441102,2,7,1,2,1,13,99,0,2,2,2,2,2,1,3,1,4,1,4,2,9,9,1000,24,0,1,0,9,2,2,2,bb08c01d,100077,26308,3_Constraints,13736,3_Constraints
103114,1031141,10311411,1031141102,2,3,1,1,1,1,5,27000,3,2,2,3,2,1,3,1,1,2,1,2,1,7,4000,35,180000,2,5,2,4,4,4,0a46d4a1,100077,12010,3_Constraints,16915,3_Constraints
59219,592191,5921911,592191102,2,4,1,1,1,13,2,28000,3,2,4,1,2,1,3,0,4,1,1,2,1,4,1000,35,290000,2,4,2,3,3,3,539ca15a,100077,14073,3_Constraints,17325,3_Constraints
102396,1023961,10239611,1023961101,2,3,1,1,1,1,99,0,2,3,4,1,2,1,4,0,4,1,4,1,9,9,0,48,500000,1,0,9,4,4,4,967a1018,100081,25027,3_Constraints,12550,3_Constraints
67182,671821,6718211,671821102,1,5,1,1,1,13,99,10000,2,3,3,2,2,1,3,0,1,2,4,2,9,9,1,48,870000,1,0,9,3,3,3,3fe7b5ef,100081,23836,3_Constraints,21948,3_Constraints
102419,1024191,10241911,1024191101,2,5,2,3,1,13,8,99000,6,2,3,1,2,1,2,0,4,1,1,1,1,2,19000,24,170000,1,8,2,2,2,2,de5bf1d2,100095,15934,3_Constraints,15681,3_Constraints
79031,790311,7903111,790311102,1,3,1,1,1,1,5,61000,5,2,3,1,2,1,4,0,4,1,1,2,1,6,9000,35,560000,1,5,2,4,4,4,1dd265ac,100095,12857,3_Constraints,14420,3_Constraints
102431,1024311,10243111,1024311101,2,7,2,2,1,13,99,0,2,2,2,2,2,1,1,0,4,1,5,1,9,9,0,24,0,1,0,9,2,2,2,f47a8c32,100102,17254,3_Constraints,27285,3_Constraints
102434,1024341,10243411,1024341101,2,6,1,1,1,4,99,0,7,2,4,3,1,1,3,1,3,1,4,1,9,9,15000,35,560000,1,0,9,2,2,2,74c306ad,100104,22558,3_Constraints,16234,3_Constraints
102439,1024391,10243911,1024391101,2,2,2,2,1,4,8,40000,4,3,4,3,2,1,4,0,4,1,1,1,1,4,6000,24,310000,1,4,2,4,4,4,73fd1429,100108,15027,2_Core,18955,3_Constraints
7879,78791,787911,78791103,2,3,2,3,2,8,7,16000,2,2,2,2,1,4,2,0,4,1,1,2,1,4,0,24,0,1,2,6,3,3,3,afe608eb,100108,25039,3_Constraints,24269,2_Core
118111,1181111,11811111,1181111102,1,6,1,3,1,1,99,0,3,2,3,2,2,1,1,0,1,2,4,2,9,9,5000,24,951579,2,0,9,2,2,2,254428c3,100108,20183,3_Constraints,13637,3_Constraints
64941,649411,6494111,649411102,1,4,2,3,1,10,7,49000,4,2,2,1,1,1,1,0,1,2,1,2,1,4,8000,24,250000,2,6,2,2,2,2,7b77031f,100108,25341,3_Constraints,17690,2_Core
102463,1024631,10246311,1024631101,1,4,2,3,1,5,2,69000,5,2,3,1,2,1,4,0,1,2,1,1,1,6,13000,24,400000,2,5,6,2,2,2,9571d165,100123,14534,2_Core,13041,2_Core
109658,1096581,10965811,1096581102,1,7,1,2,1,13,99,0,2,3,3,1,2,1,2,0,1,2,5,2,9,9,0,24,300000,1,0,9,3,3,3,608ce8bf,100123,26836,4_FailSafe,12751,4_FailSafe
102474,1024741,10247411,1024741101,2,5,1,1,1,13,3,2000,2,2,2,3,1,2,4,1,4,1,4,1,1,6,0,35,240000,1,0,2,2,2,2,87509d24,100130,14332,3_Constraints,11620,3_Constraints
130123,1301231,13012311,1301231103,1,1,2,1,1,13,6,3000,2,2,4,1,1,3,2,0,4,1,1,2,1,5,0,46,400000,1,2,2,3,3,3,de49b163,100130,19798,3_Constraints,12305,3_Constraints
102481,1024811,10248111,1024811101,2,6,2,2,1,8,99,0,4,2,3,1,2,1,2,0,3,1,4,1,9,9,10000,24,350000,1,0,9,2,2,2,3491a3ba,100135,19130,3_Constraints,16004,3_Constraints
28404,284041,2840411,284041103,1,1,1,1,2,13,99,0,1,2,2,2,1,4,2,0,2,1,5,2,9,9,0,35,0,1,0,9,4,4,4,e9404767,100135,10451,3_Constraints,25219,3_Constraints
102500,1025001,10250011,1025001101,1,3,1,1,1,13,7,44000,4,3,3,3,2,1,3,0,4,1,1,1,1,4,6000,35,550000,1,4,2,5,5,5,d2b8bff6,100146,23444,3_Constraints,17967,3_Constraints
3155,31551,315511,31551104,1,1,1,1,2,13,99,0,1,3,4,2,1,3,4,0,3,1,5,2,9,9,0,48,1200000,1,0,9,4,4,4,51d46bb1,100146,20428,3_Constraints,20787,3_Constraints
126876,1268761,12687611,1268761102,1,7,1,1,1,13,99,0,3,3,4,1,2,1,3,0,2,1,5,2,9,9,6000,35,1892400,1,0,9,2,2,2,c68c6968,100146,26578,3_Constraints,23735,3_Constraints
102501,1025011,10250111,1025011101,1,4,1,3,1,7,3,49000,4,3,4,1,1,1,2,0,4,1,1,1,1,1,10000,24,330000,1,5,9,5,5,5,1aaea22e,100147,22593,3_Constraints,19741,2_Core
1422,14221,142211,14221103,1,1,1,1,2,13,99,0,1,2,1,2,1,3,3,0,1,3,5,2,9,9,0,35,0,1,0,9,4,4,4,a4e8a9a6,100147,10311,3_Constraints,14025,3_Constraints
39684,396841,3968411,396841102,2,5,1,1,1,5,99,0,2,2,4,1,2,1,3,0,4,1,4,2,9,9,9000,10,270000,2,0,9,2,2,2,1792a05e,100147,11547,3_Constraints,23603,3_Constraints
5082,50821,508211,50821102,2,2,1,1,1,5,5,35000,3,2,2,1,2,1,4,0,4,1,1,2,1,6,5000,35,300000,1,5,2,2,2,2,ea614b94,100147,22007,3_Constraints,26975,2_Core
102512,1025121,10251211,1025121101,1,6,2,1,2,6,99,1,7,2,4,1,2,1,3,0,1,2,4,1,9,9,15000,46,1281835,1,0,9,2,2,2,c42a75af,100153,21696,3_Constraints,20024,3_Constraints
112757,1127571,11275711,1127571104,2,1,2,2,1,9,8,33000,3,3,3,1,1,3,3,0,4,1,1,2,1,5,6000,24,180000,1,6,2,4,4,4,04c63906,100153,27271,3_Constraints,19304,3_Constraints
102513,1025131,10251311,1025131101,1,4,1,3,1,5,2,66000,5,2,2,2,1,1,4,1,2,1,1,1,1,4,15000,24,220000,1,4,2,2,2,2,f2ec2f82,100154,14069,3_Constraints,12146,2_Core
106126,1061261,10612611,1061261102,2,6,1,3,1,13,99,0,2,1,1,2,2,1,4,0,4,1,5,2,9,9,0,46,0,1,0,9,2,2,2,87e865ed,100154,23582,3_Constraints,27003,3_Constraints
102515,1025151,10251511,1025151101,1,4,1,1,1,1,2,38000,3,2,3,1,1,1,4,0,4,1,1,1,1,4,3000,46,1281835,1,2,2,2,2,2,3f79d3b1,100156,12109,3_Constraints,25289,1_Perfect
102531,1025311,10253111,1025311101,1,6,2,3,1,5,99,0,2,2,2,1,2,1,2,0,4,1,4,1,9,9,0,24,100000,1,0,9,2,2,2,cba58152,100165,24616,3_Constraints,24261,3_Constraints
26950,269501,2695011,269501103,2,2,1,1,1,1,5,75000,5,3,3,1,1,3,1,0,4,1,1,2,1,6,13000,35,500000,2,7,2,3,3,3,04e374f1,100165,19875,3_Constraints,21224,2_Core
102574,1025742,10257422,1025742202,2,3,1,2,1,4,5,46000,4,2,3,1,3,2,2,0,4,1,1,1,1,4,6000,24,160000,2,4,2,4,3,3,f8eeef62,100187,16019,3_Constraints,15714,3_Constraints
62331,623311,6233111,623311102,1,4,1,1,1,13,2,1000,2,3,3,3,2,1,1,0,1,2,1,2,1,4,0,35,500000,1,5,2,2,2,2,72429c6c,100187,17248,3_Constraints,10412,3_Constraints
110687,1106871,11068711,1106871102,2,5,1,2,1,13,99,0,2,2,3,1,2,1,2,0,4,1,4,2,9,9,0,24,140000,1,0,9,2,2,2,0a236dab,100187,11024,3_Constraints,27287,3_Constraints
102632,1026321,10263211,1026321101,2,4,1,3,1,4,1,90000,6,3,4,1,3,2,3,0,2,1,1,1,1,4,22000,35,380000,3,7,2,3,3,3,20c63164,100221,18730,3_Constraints,15656,3_Constraints
99969,999691,9996911,999691102,2,5,2,1,1,13,99,6000,6,3,4,1,1,1,3,0,4,1,4,2,9,9,5000,48,280000,1,0,9,2,2,2,d730d9c6,100221,11147,3_Constraints,23271,2_Core
64766,647661,6476611,647661102,2,5,1,1,1,5,99,1000,3,3,4,1,2,1,2,0,3,1,4,2,9,9,3000,48,480000,2,0,9,2,2,2,35abd5f0,100221,14332,3_Constraints,10646,3_Constraints
102633,1026331,10263311,1026331101,2,2,1,1,1,11,99,0,2,2,2,1,2,1,2,0,4,1,4,1,9,9,0,46,200000,1,0,9,3,3,3,5713701b,100222,14299,3_Constraints,25548,3_Constraints
12987,129871,1298711,129871102,2,3,1,2,1,13,5,13000,3,2,2,2,2,1,4,0,4,1,1,2,1,4,1000,24,0,1,3,2,4,4,4,7ec28f66,100222,25027,3_Constraints,23998,3_Constraints
119725,1197251,11972511,1197251102,2,2,2,3,2,7,99,0,3,2,3,2,2,1,1,0,1,1,4,2,9,9,0,35,0,1,0,9,3,3,3,48e02c17,100222,25775,3_Constraints,16313,3_Constraints
102686,1026861,10268611,1026861101,2,2,2,1,1,13,9,53000,4,3,2,1,1,1,2,0,4,1,1,1,1,2,10000,46,0,1,7,2,2,2,2,b7fd9a60,100252,24238,3_Constraints,27377,2_Core
101323,1013231,10132311,1013231102,2,2,2,3,1,4,1,30000,3,2,3,1,1,4,2,0,4,1,3,2,1,5,6000,24,240000,1,0,2,2,2,2,ae6e8bcf,100252,13266,3_Constraints,13653,3_Constraints
102687,1026871,10268711,1026871101,1,4,2,3,1,8,1,81000,6,2,3,2,1,2,2,0,4,1,2,1,1,4,13000,24,0,1,0,2,3,3,3,a984e5fc,100253,17401,3_Constraints,18215,3_Constraints
102697,1026971,10269711,1026971101,2,4,2,3,1,6,5,150000,7,2,3,1,2,1,1,0,1,1,1,1,1,4,34000,35,300000,1,4,1,2,2,2,8c264f89,100259,25072,2_Core,20210,2_Core
120017,1200171,12001711,1200171102,2,2,2,1,1,13,8,32000,3,2,4,1,1,1,1,0,4,1,1,2,1,6,5000,35,0,2,7,2,3,3,3,90049a39,100259,21468,2_Core,12744,2_Core
102724,1027241,10272411,1027241101,1,2,2,1,1,7,3,52000,4,1,1,2,1,1,3,1,1,3,1,1,1,4,9000,48,0,1,5,7,2,2,2,f62809c3,100271,21282,2_Core,11960,2_Core
102773,1027731,10277311,1027731101,2,3,2,1,1,13,99,0,3,2,2,2,1,1,3,0,4,1,5,1,9,9,0,35,0,1,0,9,3,3,3,8e3203fd,100297,23821,3_Constraints,19420,3_Constraints
72185,721851,7218511,721851103,2,3,1,1,1,5,7,33000,3,2,2,2,2,1,3,0,1,3,1,2,1,4,2000,46,0,1,5,7,3,3,3,e1b0accf,100297,20247,3_Constraints,18418,3_Constraints
102779,1027791,10277911,1027791101,2,5,1,1,1,5,99,0,2,2,1,1,2,1,4,1,4,1,4,1,9,9,0,48,460000,1,0,9,2,2,2,dbee3aec,100301,21469,3_Constraints,11620,3_Constraints
20327,203271,2032711,203271103,2,2,2,1,2,13,2,2000,3,2,4,1,1,3,3,0,4,1,4,2,1,5,2000,35,410000,1,0,2,3,3,3,29da43c4,100301,18072,2_Core,14158,2_Core
102788,1027881,10278811,1027881101,2,3,2,1,1,5,2,51000,4,3,4,1,2,1,3,0,4,1,1,1,3,5,13000,10,200000,1,7,2,2,2,2,41c6f557,100305,21268,3_Constraints,16368,2_Core
66105,661051,6610511,661051102,2,5,2,1,1,13,1,-3000,1,2,2,1,1,1,1,0,4,1,1,2,2,1,0,10,50000,2,7,9,2,2,2,5264785d,100305,19057,1_Perfect,19715,2_Core
102809,1028091,10280911,1028091101,1,5,1,1,2,5,7,71000,5,3,3,1,2,1,3,0,1,2,1,1,1,4,10000,46,490000,1,1,2,3,3,3,342523f9,100319,25146,3_Constraints,10001,3_Constraints
65125,651251,6512511,651251102,1,5,1,1,1,2,6,38000,3,3,4,1,2,1,2,0,4,1,1,2,1,6,6000,35,700000,2,5,2,3,3,3,02c5ff02,100319,21839,3_Constraints,19116,3_Constraints
102830,1028301,10283011,1028301101,2,5,1,1,1,13,99,0,6,2,3,1,1,1,1,0,4,1,4,1,9,9,18000,46,0,1,0,9,2,2,2,94e44934,100334,21469,3_Constraints,22969,2_Core
102834,1028341,10283411,1028341101,2,7,2,1,1,13,99,0,4,2,4,3,2,1,2,0,4,1,4,1,9,9,4000,35,300000,1,0,9,2,2,2,3c1ecbfa,100337,22933,3_Constraints,27298,3_Constraints
67090,670901,6709011,670901102,2,4,2,1,1,13,6,73000,5,3,4,1,2,1,3,0,4,1,1,2,1,6,15000,35,460000,1,5,2,4,4,4,dcb69912,100337,13428,3_Constraints,15736,3_Constraints
102877,1028771,10287711,1028771101,1,5,2,1,2,13,10,41000,4,2,2,2,2,1,2,0,1,2,1,1,1,6,4000,35,0,1,5,2,3,3,3,985c399a,100360,11953,3_Constraints,26095,3_Constraints
896,8961,89611,8961102,2,3,1,3,1,5,2,50000,5,3,4,1,2,1,3,0,4,1,1,2,1,4,9000,24,210000,2,4,2,5,5,5,e00e4328,100360,23444,3_Constraints,13388,3_Constraints
102884,1028841,10288411,1028841101,1,5,2,1,1,13,1,110000,7,3,4,3,2,1,2,0,4,1,1,1,1,4,28000,35,460000,3,4,2,3,3,3,c7b4cf9a,100366,15438,3_Constraints,17502,3_Constraints
73286,732861,7328611,732861102,2,5,1,1,1,4,5,45000,4,3,4,1,2,1,3,0,1,2,1,2,1,4,6000,35,600000,1,5,2,2,2,2,87843b67,100366,22000,3_Constraints,11387,3_Constraints
