HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2021,NOC21,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,PID,HHSIZE,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
49397,493971,4939711,493971101,2,6,1,2,0,13,99,99999999,26000,2,4,2,3,6,9,0,4,1,4,3,9,9,99999999,24,99999999,1,0,9,18f28b70,1,14609,10324,1_Perfect,10478,3_Constraints
49607,496071,4960711,496071101,2,7,2,1,0,13,99,99999999,21000,2,5,2,1,6,4,0,4,1,4,3,9,9,99999999,10,99999999,1,0,9,70ade8b1,1,14680,9294,3_Constraints,11469,4_FailSafe
49868,498681,4986811,498681101,2,2,2,3,0,13,7,4000,26000,1,3,2,1,6,1,0,4,1,3,3,1,9,3000,35,99999999,3,0,9,2ac32614,1,14772,5683,3_Constraints,11469,4_FailSafe
49926,499261,4992611,499261101,1,5,2,1,0,13,99,99999999,26000,2,3,2,1,6,3,0,4,1,4,3,9,9,99999999,35,99999999,2,0,9,89460fab,1,14787,5812,4_FailSafe,11469,4_FailSafe
50236,502361,5023611,502361101,1,3,2,1,0,8,3,110000,110000,3,7,3,1,6,8,0,1,2,1,3,1,5,25000,35,850000,1,5,2,5e5be098,1,14867,12427,3_Constraints,5288,1_Perfect
50494,504941,5049411,504941101,2,5,1,1,0,11,7,46000,74000,2,5,1,3,6,11,0,4,1,3,3,2,9,13000,59,610000,1,0,9,81b3a401,1,14951,6252,3_Constraints,11469,4_FailSafe
50522,505221,5052211,505221101,2,6,2,1,0,13,2,1000,54000,3,7,1,1,6,2,0,4,1,4,3,1,9,7000,59,190000,1,0,9,bc8e3377,1,14963,8940,3_Constraints,11469,4_FailSafe
50672,506721,5067211,506721101,1,7,2,3,0,3,99,99999999,69000,3,7,1,1,6,1,0,4,1,4,3,9,9,12000,35,800000,2,0,9,4eb229bb,1,14997,9294,3_Constraints,11469,4_FailSafe
51981,519811,5198111,519811101,1,3,2,1,0,8,8,3000,34000,1,3,2,1,6,3,0,2,1,1,3,2,4,1000,35,99999999,1,4,2,b652c08d,1,15374,12427,3_Constraints,5288,1_Perfect
52061,520611,5206111,520611101,2,5,1,1,0,4,99,99999999,55000,4,11,1,1,6,5,0,2,1,4,3,9,9,10000,35,380000,1,0,9,7fc0b57b,1,15402,6252,3_Constraints,11469,4_FailSafe
52500,525001,5250011,525001101,2,5,2,3,0,13,99,99999999,12000,2,4,2,1,6,3,0,4,1,4,3,9,9,99999999,24,99999999,1,0,9,ee04294a,1,15531,5812,4_FailSafe,11469,4_FailSafe
52592,525921,5259211,525921101,2,2,2,3,0,8,8,73000,73000,3,6,1,1,6,2,0,4,1,1,3,1,6,16000,24,170000,1,5,2,a6d33481,1,15558,5683,2_Core,11469,4_FailSafe
52729,527291,5272911,527291101,1,3,2,3,0,5,1,37000,84000,3,9,2,3,6,11,0,4,1,1,3,3,2,15000,24,510000,1,7,2,49e4cf85,1,15595,12427,3_Constraints,5288,3_Constraints
53200,532001,5320011,532001101,2,4,2,2,0,8,8,72000,72000,3,8,1,1,6,2,0,4,1,1,3,1,4,16000,24,170000,2,4,2,d520f8da,1,15717,11798,3_Constraints,11469,4_FailSafe
53448,534481,5344811,534481101,1,7,2,2,0,3,99,99999999,53000,2,4,2,3,6,11,1,4,1,4,3,9,9,7000,24,99999999,1,0,9,71569ab4,1,15794,9294,3_Constraints,11469,4_FailSafe
53582,535821,5358211,535821101,2,7,2,1,0,3,99,99999999,190000,2,5,2,3,6,7,1,4,1,4,3,9,9,55000,35,950000,1,0,9,5e97db5b,1,15831,9294,3_Constraints,11469,4_FailSafe
53628,536281,5362811,536281101,2,4,2,1,0,13,8,81000,81000,4,7,1,3,6,4,0,4,1,2,3,1,9,16000,46,310000,1,0,9,02f4b62c,1,15843,11798,3_Constraints,11469,4_FailSafe
53631,536311,5363111,536311101,2,5,2,1,0,8,9,99999999,21000,2,5,1,3,6,2,0,4,1,1,3,2,2,99999999,48,99999999,3,2,2,7ee0a847,1,15844,5812,4_FailSafe,11469,4_FailSafe
53828,538281,5382811,538281101,1,2,1,3,0,4,5,29000,31000,0,1,2,1,6,4,0,1,3,1,3,2,4,4000,24,99999999,1,5,6,65942daf,1,15902,5812,4_FailSafe,11469,4_FailSafe
53831,538311,5383111,538311101,2,5,1,1,0,1,7,99999999,97000,3,11,1,3,6,2,0,2,1,1,3,3,5,1000,35,630000,1,7,2,7d62f6b7,1,15904,6252,3_Constraints,11469,4_FailSafe
54127,541271,5412711,541271101,2,7,1,1,0,13,99,99999999,31000,3,7,1,3,6,3,0,4,1,4,3,9,9,1000,59,730000,1,0,9,593c515d,1,15994,5146,2_Core,11469,4_FailSafe
54135,541351,5413511,541351101,2,7,1,3,0,1,99,99999999,63000,2,4,2,3,6,10,1,4,1,5,3,9,9,14000,24,320000,1,0,9,24ae89b3,1,15996,6175,2_Core,11469,4_FailSafe
54308,543081,5430811,543081101,1,6,1,1,0,13,99,99999999,47000,4,11,1,3,6,5,0,4,1,4,3,9,9,4000,35,1000000,2,0,9,8f8e1241,1,16049,2318,3_Constraints,11469,1_Perfect
54614,546141,5461411,546141101,1,7,1,1,0,13,99,4000,40000,2,6,2,3,6,5,1,2,1,4,3,9,9,5000,35,360000,1,0,9,d18e1418,1,16134,3873,3_Constraints,11469,4_FailSafe
54662,546621,5466211,546621101,1,2,1,1,0,1,2,60000,64000,5,8,2,1,6,3,0,1,3,1,3,1,1,9000,35,1000000,1,10,9,c0008790,1,16153,5812,4_FailSafe,11469,4_FailSafe
54672,546721,5467211,546721101,2,7,1,1,0,13,99,99999999,21000,4,7,1,3,6,5,0,3,1,4,3,9,9,99999999,59,99999999,1,0,9,915135d4,1,16155,5146,2_Core,11469,4_FailSafe
54704,547041,5470411,547041101,1,6,1,1,0,5,99,1000,74000,4,9,3,3,6,6,1,1,2,4,3,9,9,17000,24,450000,1,0,9,25d480f3,1,16166,10324,2_Core,10478,3_Constraints
55263,552631,5526311,552631101,2,5,1,1,0,13,7,14000,14000,2,4,2,3,6,4,0,4,1,2,3,1,9,99999999,35,99999999,2,0,9,64c6378e,1,16321,6252,3_Constraints,11469,4_FailSafe
56263,562631,5626311,562631101,1,5,1,3,0,10,4,55000,61000,1,3,2,3,6,6,1,4,1,1,3,1,6,12000,24,160000,1,4,2,72d3d22a,1,16595,6252,3_Constraints,11469,4_FailSafe
56346,563461,5634611,563461101,2,2,2,3,0,8,3,58000,57000,1,3,2,1,6,1,0,4,1,1,3,1,6,9000,35,99999999,3,5,2,2ee3cd2d,1,16621,5683,3_Constraints,11469,4_FailSafe
56496,564961,5649611,564961101,2,5,2,3,0,13,99,99999999,10000,1,3,2,1,6,1,0,4,1,5,3,9,9,99999999,24,99999999,1,0,9,b47ce51d,1,16660,5812,4_FailSafe,11469,4_FailSafe
56604,566041,5660411,566041101,2,7,1,2,0,13,99,99999999,55000,3,6,3,3,6,4,0,4,1,4,3,9,9,10000,24,260000,2,0,9,4cdd05a1,1,16694,3873,3_Constraints,11469,4_FailSafe
57016,570161,5701611,570161101,2,3,2,1,0,8,8,28000,42000,3,4,1,1,6,2,0,4,1,1,3,1,4,5000,59,99999999,1,3,2,a2a88cd8,1,16794,12427,2_Core,5288,3_Constraints
57214,572141,5721411,572141101,2,5,2,1,0,13,99,99999999,20000,2,7,1,1,6,6,0,3,1,5,3,9,9,99999999,59,99999999,2,0,9,50bef2ec,1,16843,5812,4_FailSafe,11469,4_FailSafe
57717,577171,5771711,577171101,2,7,1,3,0,4,99,99999999,51000,3,8,1,3,6,4,0,4,1,4,3,9,9,8000,24,260000,1,0,9,826ba973,1,17014,3873,3_Constraints,11469,4_FailSafe
58597,585971,5859711,585971101,1,7,1,3,0,13,99,99999999,40000,1,3,2,3,6,4,0,4,2,4,3,9,9,3000,24,99999999,1,0,9,85de06a2,1,17258,3873,3_Constraints,11469,4_FailSafe
59781,597811,5978111,597811101,2,7,1,1,0,13,99,99999999,25000,2,3,3,3,6,7,1,3,1,4,3,9,9,99999999,48,90000,1,0,9,75d4559b,1,17598,8724,2_Core,11469,4_FailSafe
59797,597971,5979711,597971101,2,7,2,1,0,13,99,-5000,13000,2,3,1,1,6,2,0,2,1,4,3,9,9,99999999,48,300000,2,0,9,3bd0c0ce,1,17603,8029,2_Core,11469,4_FailSafe
59916,599161,5991611,599161101,2,1,1,1,1,13,7,11000,24000,3,4,1,1,6,11,0,2,1,2,3,1,9,99999999,48,99999999,1,0,9,dc0800d0,1,17640,3136,3_Constraints,11469,4_FailSafe
61018,610181,6101811,610181101,1,7,1,1,0,10,99,99999999,44000,2,4,3,3,6,7,1,1,2,4,3,9,9,4000,59,560000,1,0,9,41872e4f,1,17966,3873,1_Perfect,11469,4_FailSafe
61081,610811,6108111,610811101,1,4,1,3,0,5,7,39000,55000,0,3,2,3,6,5,0,4,1,4,3,1,9,9000,24,99999999,1,0,9,1d279e06,1,17984,3404,3_Constraints,11469,4_FailSafe
61228,612281,6122811,612281101,1,2,2,3,0,4,7,5000,27000,3,7,2,1,6,3,0,3,1,3,3,1,9,1,24,710000,3,0,9,4e11736f,1,18020,5683,3_Constraints,11469,4_FailSafe
61439,614391,6143911,614391101,2,4,2,1,0,13,8,50000,73000,1,3,2,1,6,4,0,2,1,1,3,1,4,16000,46,99999999,1,5,2,b0e8aa81,1,18087,11798,3_Constraints,11469,4_FailSafe
61897,618971,6189711,618971101,1,4,1,1,0,13,5,37000,40000,1,3,2,1,6,6,0,4,1,3,3,1,9,4000,59,99999999,1,0,9,4901c5c8,1,18217,3404,3_Constraints,11469,4_FailSafe
62443,624431,6244311,624431101,2,6,2,1,0,8,8,99000,100000,2,4,1,1,6,2,0,4,1,1,3,1,4,18000,59,99999999,3,1,4,e44aeb8c,1,18378,8940,3_Constraints,11469,4_FailSafe
62593,625931,6259311,625931101,1,4,1,1,0,13,7,75000,74000,1,3,2,1,6,10,1,4,1,1,3,1,4,12000,59,340000,2,9,2,ea68aa1b,1,18420,3404,3_Constraints,11469,4_FailSafe
62951,629511,6295111,629511101,1,5,2,3,0,7,3,66000,66000,1,3,2,3,6,11,1,4,1,1,3,1,1,14000,24,99999999,1,4,9,cec22653,1,18519,5812,4_FailSafe,11469,4_FailSafe
63037,630371,6303711,630371101,1,1,1,1,0,13,8,47000,47000,1,2,2,1,6,5,0,2,1,1,3,1,2,6000,59,99999999,1,4,2,d50b51cb,1,18544,3136,3_Constraints,11469,4_FailSafe
64276,642761,6427611,642761101,1,2,2,3,1,5,2,120000,120000,2,5,2,1,6,2,0,4,1,1,3,1,1,35000,24,99999999,2,5,9,5cff2ff1,1,18899,5683,2_Core,11469,4_FailSafe
64801,648011,6480111,648011101,1,1,2,1,1,13,5,8000,15000,1,2,2,1,6,8,0,1,1,3,3,1,9,99999999,35,99999999,1,0,9,d50cce17,1,19035,5812,4_FailSafe,7630,3_Constraints
64976,649761,6497611,649761101,1,4,2,1,0,13,8,44000,46000,2,6,1,1,6,2,0,2,1,1,3,2,6,5000,35,2684905,1,7,2,861f67a8,1,19083,11798,3_Constraints,11469,4_FailSafe
65046,650461,6504611,650461101,2,4,2,3,0,9,10,91000,92000,3,7,1,1,6,9,0,4,1,1,3,1,6,23000,24,661494,1,5,2,81b916aa,1,19109,11798,3_Constraints,11469,4_FailSafe
65064,650641,6506411,650641101,2,5,1,2,0,1,99,99999999,62000,3,7,1,3,6,4,0,4,1,4,3,9,9,10000,24,310000,1,0,9,41ebe413,1,19118,6252,2_Core,11469,4_FailSafe
65193,651931,6519311,651931101,1,5,2,1,0,4,99,99999999,21000,0,1,2,1,6,2,0,1,2,3,3,9,9,99999999,35,99999999,1,0,9,4edfe8a6,1,19158,5812,4_FailSafe,11469,4_FailSafe
65221,652211,6522111,652211101,2,7,1,1,0,13,99,99999999,21000,2,5,3,3,6,7,0,4,1,4,3,9,9,99999999,10,774007,1,0,9,d047d5ba,1,19165,3873,3_Constraints,11469,4_FailSafe
65665,656651,6566511,656651101,1,2,2,1,0,5,2,87000,87000,1,3,2,1,6,5,1,4,1,1,3,1,1,15000,59,99999999,2,5,9,d1b58710,1,19292,5683,3_Constraints,11469,4_FailSafe
65708,657081,6570811,657081101,2,7,2,2,0,8,99,99999999,27000,1,5,1,3,6,4,0,4,1,4,3,9,9,99999999,24,60000,1,0,9,b6aa1d10,1,19304,9294,3_Constraints,11469,4_FailSafe
66602,666021,6660211,666021101,2,1,2,1,0,8,99,99999999,15000,1,2,2,1,6,8,1,1,2,3,3,9,9,99999999,35,260000,1,0,9,c4116b03,1,19563,5812,4_FailSafe,7630,3_Constraints
66921,669211,6692111,669211101,2,4,2,2,0,13,99,99999999,22000,1,3,2,3,6,4,0,4,1,4,3,9,9,99999999,24,99999999,1,0,9,f25490da,1,19658,11798,3_Constraints,11469,4_FailSafe
67179,671791,6717911,671791101,2,1,2,3,0,4,2,53000,53000,1,3,2,1,6,1,0,4,1,1,3,1,1,7000,35,99999999,1,5,9,8ac02962,1,19738,5812,4_FailSafe,7630,3_Constraints
67532,675321,6753211,675321101,2,3,2,2,0,8,99,95000,95000,2,4,3,1,6,2,0,4,1,3,3,9,9,23000,24,99999999,3,0,9,759db214,1,19832,12427,3_Constraints,5288,3_Constraints
67886,678861,6788611,678861101,2,4,1,1,0,13,7,59000,61000,1,4,2,3,6,5,1,4,1,1,3,1,4,11000,46,99999999,1,5,2,d57490a1,1,19915,3404,3_Constraints,11469,4_FailSafe
67897,678971,6789711,678971101,1,4,2,1,0,4,4,72000,71000,1,4,2,1,6,3,0,4,1,1,3,1,5,12000,59,99999999,1,5,2,f15cc0fa,1,19922,11798,3_Constraints,11469,4_FailSafe
67954,679541,6795411,679541101,1,4,2,3,0,8,3,250000,260000,4,8,1,1,6,8,0,2,1,1,3,1,4,68000,48,750000,1,5,2,731dfeab,1,19941,11798,3_Constraints,11469,4_FailSafe
68461,684611,6846111,684611101,1,7,1,1,0,13,99,99999999,26000,4,9,3,3,6,10,0,4,1,4,3,9,9,99999999,48,380000,1,0,9,1ecac267,1,20079,8724,1_Perfect,11469,4_FailSafe
68483,684831,6848311,684831101,1,3,2,3,0,8,8,89000,90000,4,9,1,1,6,7,0,1,2,1,3,1,4,21000,48,400000,1,9,2,0b9679af,1,20086,12427,3_Constraints,5288,3_Constraints
68588,685881,6858811,685881101,1,6,1,1,0,2,6,-2000,50000,1,3,2,1,6,3,0,3,1,1,3,2,1,8000,24,99999999,2,3,9,8ebaa20d,1,20116,2318,3_Constraints,10478,3_Constraints
68998,689981,6899811,689981101,1,5,1,3,0,10,6,-4000,17000,1,3,2,1,6,2,0,4,1,1,3,2,4,1,24,99999999,1,1,2,813d05ec,1,20241,6252,3_Constraints,11469,4_FailSafe
69140,691401,6914011,691401101,2,7,2,1,0,13,99,99999999,25000,5,9,1,1,6,1,0,4,1,4,3,9,9,99999999,10,180000,2,0,9,627ee21f,1,20283,9294,3_Constraints,11469,4_FailSafe
69154,691541,6915411,691541101,1,5,2,3,0,5,2,90000,150000,2,4,2,3,6,11,1,4,1,1,3,2,4,94000,24,99999999,1,5,2,476d1452,1,20290,5812,4_FailSafe,11469,4_FailSafe
69181,691811,6918111,691811101,1,4,1,1,0,13,7,12000,29000,4,6,1,3,6,5,0,4,1,1,3,1,1,99999999,48,330000,2,6,9,ee88e684,1,20301,3404,3_Constraints,11469,4_FailSafe
69395,693951,6939511,693951101,2,7,1,3,0,13,99,99999999,46000,2,5,2,3,6,5,1,1,2,4,3,9,9,4000,35,310000,2,0,9,a07ae302,1,20360,3873,3_Constraints,11469,4_FailSafe
69721,697211,6972111,697211101,2,3,2,2,0,11,8,44000,51000,2,5,1,1,6,5,0,4,1,1,3,3,2,10000,24,90000,1,5,2,65e77c84,1,20465,12427,3_Constraints,1900,2_Core
69743,697431,6974311,697431101,1,7,1,3,0,1,99,99999999,73000,3,5,1,1,6,1,0,4,1,4,3,9,9,18000,24,160000,2,0,9,b7efb91b,1,20471,3873,3_Constraints,11469,4_FailSafe
70939,709391,7093911,709391101,2,2,2,1,0,7,3,150000,150000,4,7,1,1,6,11,0,1,2,1,3,1,1,32000,35,1506886,1,5,9,569ab565,1,20831,5683,3_Constraints,11469,4_FailSafe
71646,716461,7164611,716461101,2,7,1,1,0,13,7,18000,54000,2,6,1,3,6,4,0,1,2,1,3,1,4,8000,35,700000,2,1,2,0999488c,1,21015,3873,3_Constraints,11469,4_FailSafe
72937,729371,7293711,729371101,2,6,1,1,0,10,99,99999999,32000,3,8,1,3,6,4,0,4,1,4,3,9,9,2000,35,310000,1,0,9,f179114c,1,21400,2318,3_Constraints,11469,2_Core
73110,731101,7311011,731101101,1,7,2,3,0,13,99,1,48000,2,6,2,3,6,2,0,4,1,4,3,9,9,6000,24,370000,2,0,9,a46eea58,1,21448,9294,3_Constraints,11469,4_FailSafe
73307,733071,7330711,733071101,1,2,2,3,0,5,2,63000,63000,1,4,2,1,6,3,0,4,1,1,3,1,4,10000,24,99999999,1,8,2,626e931c,1,21501,5683,2_Core,11469,4_FailSafe
73602,736021,7360211,736021101,1,3,1,1,1,2,6,4000,29000,1,4,2,1,6,3,0,3,1,1,3,2,4,2000,48,99999999,2,1,6,43c277f9,1,21585,5812,4_FailSafe,11469,4_FailSafe
75284,752841,7528411,752841101,1,4,2,3,0,8,3,120000,110000,2,5,2,1,6,2,0,4,1,1,3,1,1,21000,24,460000,2,5,9,3bf2488d,1,22115,11798,3_Constraints,11469,4_FailSafe
75442,754421,7544211,754421101,2,6,2,1,0,5,99,99999999,75000,3,9,2,1,6,2,0,4,1,4,3,9,9,16000,10,260000,2,0,9,ab7e9af9,1,22166,8940,3_Constraints,11469,4_FailSafe
76489,764891,7648911,764891101,1,6,1,1,0,1,99,99999999,84000,2,4,2,3,6,8,0,4,1,4,3,9,9,1000,35,99999999,3,0,9,85ac3999,1,22474,2318,3_Constraints,11469,1_Perfect
76684,766841,7668411,766841101,2,6,1,1,0,11,7,99999999,30000,1,9,3,3,6,2,0,4,1,1,3,2,4,99999999,46,340000,2,1,7,21762bd5,1,22543,2318,3_Constraints,10478,3_Constraints
76998,769981,7699811,769981101,2,1,2,1,0,8,5,68000,69000,3,5,3,3,6,3,0,4,1,1,3,1,4,13000,46,99999999,2,4,2,8086baee,1,22623,5812,4_FailSafe,7630,3_Constraints
77017,770171,7701711,770171101,1,5,2,1,0,10,99,99999999,21000,1,5,2,1,6,2,1,4,1,4,3,9,9,99999999,48,99999999,2,0,9,30d79c53,1,22625,5812,4_FailSafe,11469,4_FailSafe
77692,776921,7769211,776921101,2,7,2,2,0,1,99,1000,47000,2,4,2,1,6,4,0,4,1,4,3,9,9,6000,24,99999999,1,0,9,875d9d16,1,22813,9294,3_Constraints,11469,4_FailSafe
78365,783651,7836511,783651101,2,5,1,1,0,13,99,99999999,15000,1,4,2,3,6,3,0,4,1,5,3,9,9,99999999,35,99999999,1,0,9,6e580806,1,22992,6252,3_Constraints,11469,4_FailSafe
78425,784251,7842511,784251101,1,7,1,1,0,11,99,99999999,35000,1,2,3,3,6,11,0,1,2,5,3,9,9,99999999,35,99999999,1,0,9,537153df,1,23011,3873,3_Constraints,11469,4_FailSafe
78651,786511,7865111,786511101,2,3,2,1,0,13,7,4000,170000,3,5,1,3,6,1,0,1,3,1,3,3,2,41000,35,450000,2,5,2,1d0a22f0,1,23075,12427,3_Constraints,5288,3_Constraints
78716,787161,7871611,787161101,1,1,1,1,1,13,99,99999999,3000,4,6,3,1,6,8,1,1,3,5,3,9,9,99999999,35,1110000,2,0,9,186c5e81,1,23095,3136,3_Constraints,11469,4_FailSafe
79077,790771,7907711,790771101,2,7,1,3,0,5,99,99999999,75000,2,4,2,3,6,5,1,4,1,4,3,9,9,17000,24,130000,1,0,9,c1531278,1,23196,3873,3_Constraints,11469,4_FailSafe
79520,795201,7952011,795201101,1,7,1,2,0,2,99,99999999,27000,1,3,2,3,6,4,0,1,2,4,3,9,9,99999999,24,99999999,2,0,9,b27ceba2,1,23317,3873,3_Constraints,11469,4_FailSafe
80030,800301,8003011,800301101,2,5,1,1,0,13,99,1000,34000,1,3,2,3,6,3,0,4,1,4,3,9,9,3000,35,99999999,2,0,9,82e3e7fe,1,23474,6252,3_Constraints,11469,4_FailSafe
80099,800991,8009911,800991101,2,5,1,1,0,10,4,96000,97000,4,9,1,3,6,3,0,3,1,1,3,1,1,17000,35,1506886,2,5,9,c46cad58,1,23492,6252,3_Constraints,11469,4_FailSafe
80926,809261,8092611,809261101,2,2,1,1,0,2,7,16000,17000,0,2,2,1,6,5,0,4,1,3,3,1,9,1000,46,99999999,1,0,9,4712a224,1,23732,5812,4_FailSafe,11469,4_FailSafe
81051,810511,8105111,810511101,2,3,2,2,0,8,7,51000,53000,3,6,1,1,6,1,0,4,1,1,3,1,4,6000,24,80000,3,5,2,b24f7560,1,23775,12427,3_Constraints,1900,2_Core
81145,811451,8114511,811451101,1,5,2,3,0,1,5,76000,76000,2,4,2,1,6,8,1,4,1,1,3,1,6,10000,24,250000,1,3,2,567cba2d,1,23805,5812,4_FailSafe,11469,4_FailSafe
81713,817131,8171311,817131101,1,7,1,1,0,13,99,99999999,26000,2,3,2,3,6,3,0,4,1,5,3,9,9,99999999,48,99999999,1,0,9,10aceeeb,1,23965,3873,3_Constraints,11469,4_FailSafe
81997,819971,8199711,819971101,1,5,2,3,0,8,7,120000,110000,3,5,1,1,6,3,0,4,1,3,3,2,9,26000,35,1100000,1,0,9,e7f4abe9,1,24046,5812,4_FailSafe,11469,4_FailSafe
82079,820791,8207911,820791101,2,1,2,1,0,13,8,40000,42000,1,5,1,1,6,10,0,4,1,1,3,1,4,7000,46,100000,1,9,2,0c5ed6b3,1,24067,5812,4_FailSafe,7630,2_Core
82083,820831,8208311,820831101,1,7,1,3,0,10,99,99999999,34000,2,4,2,3,6,4,0,4,1,4,3,9,9,1,24,99999999,2,0,9,922175bb,1,24069,3873,3_Constraints,11469,4_FailSafe
82119,821191,8211911,821191101,1,6,2,3,0,5,8,29000,53000,2,4,2,3,6,5,1,4,1,1,3,1,2,6000,24,180000,1,9,2,8939474a,1,24083,8940,3_Constraints,11469,4_FailSafe
82282,822821,8228211,822821101,2,1,1,1,0,4,2,50000,57000,1,4,2,1,6,2,0,4,1,1,3,1,1,9000,35,99999999,2,5,9,01fd2158,1,24125,3136,3_Constraints,11469,4_FailSafe
82643,826431,8264311,826431101,2,5,2,1,0,13,8,65000,73000,2,3,3,3,6,4,0,4,1,2,3,1,9,13000,35,99999999,2,0,9,2a437dc1,1,24239,5812,4_FailSafe,11469,4_FailSafe
82892,828921,8289211,828921101,2,3,2,1,0,8,99,99999999,23000,1,3,2,1,6,6,0,4,1,4,3,9,9,99999999,48,99999999,1,0,9,b7f53b03,1,24316,12427,3_Constraints,5288,3_Constraints
83196,831961,8319611,831961101,2,4,1,1,0,13,99,99999999,17000,2,5,2,3,6,7,0,1,2,4,3,9,9,99999999,35,99999999,1,0,9,8819162e,1,24406,3404,3_Constraints,11469,4_FailSafe
83376,833761,8337611,833761101,1,6,2,1,0,13,99,99999999,39000,1,4,2,3,6,5,1,1,2,4,3,9,9,3000,35,450000,1,0,9,1eaf1345,1,24455,8940,3_Constraints,11469,4_FailSafe
83741,837411,8374111,837411101,2,3,2,1,1,10,5,15000,24000,3,9,1,1,6,1,0,1,2,1,3,3,4,3000,46,150000,1,4,6,531d13e7,1,24585,12427,3_Constraints,12173,2_Core
83842,838421,8384211,838421101,1,5,1,1,0,8,7,6000,33000,3,4,1,3,6,5,0,4,1,2,3,1,9,13000,48,350000,1,0,9,65aa2637,1,24609,6252,3_Constraints,11469,4_FailSafe
84127,841271,8412711,841271101,2,5,1,1,0,10,2,70000,71000,3,6,1,3,6,10,0,4,1,1,3,1,5,11000,48,280000,2,4,2,6f23fe60,1,24695,6252,3_Constraints,11469,4_FailSafe
85348,853481,8534811,853481101,2,7,1,2,0,13,99,99999999,32000,3,6,2,1,6,2,0,4,1,4,3,9,9,1000,24,110000,1,0,9,d108dec5,1,25070,3873,3_Constraints,11469,4_FailSafe
85455,854551,8545511,854551101,1,2,2,1,1,8,8,83000,88000,4,9,3,3,6,4,0,3,1,1,3,1,2,18000,35,720000,2,4,2,5983ae1e,1,25093,5683,3_Constraints,11469,4_FailSafe
85977,859771,8597711,859771101,1,3,1,3,0,9,6,70000,71000,2,8,2,3,6,1,0,4,1,3,3,2,9,17000,24,99999999,2,0,9,0f8bb373,1,25231,5812,4_FailSafe,11469,4_FailSafe
86006,860061,8600611,860061101,2,4,1,1,0,4,99,17000,40000,2,4,2,3,6,3,0,4,1,4,3,9,9,3000,35,99999999,1,0,9,e32889fd,1,25242,3404,3_Constraints,11469,4_FailSafe
86501,865011,8650111,865011101,1,5,2,1,0,13,8,32000,32000,3,7,1,3,6,6,0,4,1,2,3,1,4,3000,35,99999999,1,0,2,b1121f58,1,25389,5812,4_FailSafe,11469,4_FailSafe
86765,867651,8676511,867651101,2,5,1,1,0,5,7,29000,40000,1,7,1,3,6,11,0,4,1,3,3,1,9,4000,59,600000,1,0,9,740fd2dc,1,25470,6252,3_Constraints,11469,4_FailSafe
86804,868041,8680411,868041101,2,5,1,2,0,13,2,99999999,70000,1,4,2,1,6,1,0,4,1,3,3,2,9,18000,24,99999999,1,0,9,29a0feaa,1,25484,6252,3_Constraints,11469,4_FailSafe
87621,876211,8762111,876211101,2,3,1,2,1,5,3,66000,67000,1,2,2,1,6,4,0,1,3,1,3,1,1,12000,24,99999999,1,4,9,12c1047d,1,25706,5812,4_FailSafe,11469,4_FailSafe
88204,882041,8820411,882041101,2,7,1,1,0,13,99,99999999,23000,3,7,1,3,6,3,0,1,2,5,3,9,9,99999999,35,460000,1,0,9,ee42cd57,1,25890,3873,3_Constraints,11469,4_FailSafe
88211,882111,8821111,882111101,2,5,2,1,0,8,8,130000,150000,3,7,1,2,6,8,0,4,1,1,3,1,6,30000,35,640000,1,5,2,66ea3e90,1,25891,5812,4_FailSafe,11469,4_FailSafe
88278,882781,8827811,882781101,1,5,1,2,0,5,2,22000,41000,5,9,1,1,6,8,0,4,1,1,3,2,1,4000,24,410000,1,1,9,5f78a375,1,25916,6252,3_Constraints,11469,4_FailSafe
88410,884101,8841011,884101101,2,7,1,1,0,13,99,99999999,21000,3,6,3,3,6,4,0,4,1,4,3,9,9,99999999,10,40000,3,0,9,dbc0cc2e,1,25951,3873,3_Constraints,11469,4_FailSafe
89372,893721,8937211,893721101,2,7,2,1,0,7,99,99999999,21000,2,3,2,3,6,1,0,1,2,4,3,9,9,99999999,35,99999999,1,0,9,e9895805,1,26234,9294,3_Constraints,11469,4_FailSafe
89478,894781,8947811,894781101,1,7,2,1,0,8,99,99999999,47000,3,6,2,3,6,3,1,3,1,4,3,9,9,8000,35,510000,1,0,9,cb3af698,1,26264,9294,3_Constraints,11469,4_FailSafe
89611,896111,8961111,896111101,1,7,2,1,0,13,99,1000,86000,1,4,2,3,6,9,1,4,1,4,3,9,9,16000,59,500000,1,0,9,227712c4,1,26304,9294,1_Perfect,11469,4_FailSafe
89848,898481,8984811,898481101,1,6,1,3,0,5,4,-3000,28000,2,7,2,3,6,9,1,4,1,1,3,2,1,1000,24,99999999,1,1,9,834a31ad,1,26377,5966,2_Core,10478,3_Constraints
90139,901391,9013911,901391101,2,7,2,1,0,13,99,99999999,32000,1,3,2,3,6,3,0,4,1,4,3,9,9,1000,35,99999999,1,0,9,2c23d26c,1,26468,9294,3_Constraints,11469,4_FailSafe
