occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WKSWRK,NOCS,COW,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140F,CTW_140G,CTW_140H,CTW_140I,EHG_ALL,KOL,TOTINC,WGHT_PER,DDAY
20349,6,3,1,2,2,47,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,787.3476,1
20350,10,5,1,5,1,24,1,1,48,8,2,38.8,6,6,6,6,6,6,6,6,6,4,3,7,766.2066,3
20351,10,1,2,6,3,47,1,3,40,2,6,37.5,2,1,2,2,2,2,2,2,2,6,1,1,2016.7868,1
20352,5,6,2,3,1,12,1,5,3,4,6,8.0,6,6,6,6,6,6,6,6,6,4,1,2,159.0526,3
20353,6,3,2,1,4,35,2,4,52,4,6,20.0,6,6,6,6,6,6,6,6,6,4,1,3,2102.9748,1
20354,7,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,1050.1759,1
20355,3,7,1,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,605.4043,3
20356,6,3,1,2,5,13,1,1,52,2,2,55.0,1,2,2,2,2,2,2,2,2,1,1,4,840.5291,1
20357,12,5,1,1,3,47,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,2,1,3,1583.5287,1
20358,3,4,1,5,1,35,1,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,6,1,6,1109.1907,1
20359,3,2,1,1,3,46,1,1,52,7,2,60.0,1,2,2,2,2,2,2,2,2,2,1,3,700.8603,1
20360,2,7,1,3,1,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,3,2,223.4045,1
20361,9,5,2,1,2,48,1,1,52,2,2,35.0,1,2,2,2,2,2,2,2,2,4,1,7,2132.1361,1
20362,10,6,2,3,1,12,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,4,182.4628,1
20363,6,3,2,1,4,35,1,1,52,7,2,37.5,1,2,2,2,2,2,2,2,2,4,1,4,2405.5543,1
20364,2,6,2,1,2,35,1,1,52,1,2,40.0,2,2,2,2,2,2,2,1,2,2,1,3,438.7034,3
20365,8,5,2,5,1,48,1,1,52,5,2,37.5,1,2,2,2,2,2,2,2,2,7,3,4,1030.5956,3
20366,7,6,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,4,656.2315,1
20367,4,5,2,1,3,35,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,7,3315.071,1
20368,2,5,2,1,2,12,1,1,40,5,2,65.0,1,2,2,2,2,2,2,2,2,7,3,4,292.6847,1
20369,2,7,1,6,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,3,756.9545,1
20370,10,3,2,1,4,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,2,1,3,2173.9594,2
20371,12,3,2,1,6,35,1,6,52,5,6,35.0,6,6,6,6,6,6,6,6,6,4,7,3,7332.6237,1
20372,2,2,2,6,3,59,2,1,52,7,2,30.0,1,2,2,2,2,2,2,2,2,2,8,1,4044.2204,3
20373,2,6,2,5,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,3,899.8709,1
20374,2,3,2,1,2,59,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,1,2739.0097,1
20375,8,5,2,1,1,59,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,766.3441,1
20376,2,7,1,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,3,843.3688,1
20377,1,2,2,6,2,35,2,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,4,1,1,3912.4415,1
20378,1,6,2,6,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,2,781.0723,2
20379,3,7,1,2,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,2,2,2157.8831,1
20380,5,2,2,2,2,35,1,1,52,5,2,40.0,2,2,1,1,2,2,2,2,2,6,1,2,2260.1053,2
20381,2,1,2,6,2,12,1,3,96,96,6,99.6,2,2,1,2,2,2,2,2,2,6,1,1,696.4439,1
20382,9,7,1,1,2,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,874.6663,1
20383,6,5,2,6,2,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,2636.1854,3
20384,11,3,2,1,2,59,1,1,52,1,2,45.0,2,1,2,2,2,2,2,2,2,5,3,5,1823.7321,1
20385,10,6,2,1,2,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,3,1165.8629,3
20386,4,5,1,6,1,12,1,1,52,99,2,33.0,2,2,1,2,2,2,2,2,2,99,1,3,259.4273,1
20387,5,7,1,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,1,910.5153,1
20388,11,4,2,5,3,10,1,1,52,7,2,39.0,2,2,2,1,2,2,2,2,2,2,1,2,1077.6379,1
20389,10,6,1,1,2,35,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,1882.1721,3
20390,1,5,1,4,1,24,1,6,32,9,6,40.0,6,6,6,6,6,6,6,6,6,2,2,3,1181.6771,3
20391,7,1,2,6,3,24,2,1,52,7,2,15.0,2,2,2,2,2,1,2,2,2,1,3,1,3049.6653,1
20392,1,5,2,2,2,24,1,6,2,7,6,35.0,6,6,6,6,6,6,6,6,6,3,2,2,1617.9488,3
20393,12,5,2,1,2,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,460.65,2
20394,7,4,2,5,2,13,1,1,52,2,2,37.5,1,2,2,2,2,2,2,2,2,4,3,4,1194.3936,1
20395,2,6,1,1,2,47,1,5,28,5,6,6.0,6,6,6,6,6,6,6,6,6,6,1,3,596.173,1
20396,2,1,2,6,6,13,1,3,20,6,6,4.0,2,2,1,2,2,2,2,2,2,1,1,1,1784.4504,3
20397,2,3,1,5,1,35,1,1,36,2,2,36.2,2,2,1,2,2,2,2,2,2,4,1,3,820.8331,2
20398,10,6,2,3,1,48,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,2,802.113,1
20399,1,3,1,1,3,47,1,1,52,3,2,37.5,1,2,2,2,2,2,2,2,2,7,1,4,569.79,1
20400,8,5,1,1,2,35,1,1,52,8,2,55.0,1,2,2,2,2,2,2,2,2,3,1,3,1918.5929,1
20401,4,4,2,1,2,48,1,1,52,1,2,65.0,1,2,2,2,2,2,2,2,2,5,1,6,920.1469,1
20402,8,3,1,1,4,13,1,4,52,9,6,75.0,6,6,6,6,6,6,6,6,6,2,3,7,1516.3372,1
20403,4,7,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,3,1355.3767,3
20404,12,5,2,1,2,35,1,5,12,95,6,1.5,6,6,6,6,6,6,6,6,6,4,1,3,756.5984,1
20405,4,6,1,1,2,35,1,1,49,4,2,55.0,1,2,2,2,2,2,2,2,2,7,1,5,1671.2992,1
20406,4,4,2,5,2,59,2,1,25,7,2,20.0,1,2,2,2,2,2,2,2,2,4,1,3,2101.4133,3
20407,1,2,1,2,2,35,1,1,52,10,2,40.0,1,2,2,2,2,2,2,2,2,4,1,6,3358.0626,1
20408,8,2,1,2,2,35,1,1,52,9,2,40.0,1,2,2,2,2,2,2,2,2,4,1,1,2648.677,1
20409,9,6,2,2,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,2,1,1706.265,3
20410,7,3,2,1,6,35,1,1,52,1,2,40.0,1,2,2,2,2,2,2,2,2,6,1,7,3518.4499,2
20411,4,6,1,6,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,1,1609.1284,2
20412,12,3,1,1,3,35,1,2,48,7,6,40.0,6,6,6,6,6,6,6,6,6,3,1,3,3955.0257,1
20413,12,2,1,1,4,24,1,1,48,6,2,40.0,2,2,1,2,2,2,2,2,2,1,3,4,1713.2015,1
20414,7,3,2,1,3,10,2,4,52,99,6,99.9,6,6,6,6,6,6,6,6,6,99,9,3,106.8742,1
20415,9,2,2,6,2,12,1,1,52,7,2,25.0,1,2,2,2,2,2,2,2,2,2,1,1,906.6148,2
20416,7,5,2,1,2,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,1589.4655,2
20417,10,5,2,3,1,59,1,1,52,7,2,37.5,1,2,2,2,2,2,2,2,2,1,3,3,322.802,1
20418,12,7,2,3,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,895.5034,1
20419,3,4,1,1,4,24,1,1,52,3,2,40.0,1,2,2,2,2,2,2,2,2,6,1,4,1638.0441,1
20420,5,6,2,1,2,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,2,251.6715,1
20421,2,5,1,1,2,46,2,1,52,1,2,35.0,1,2,2,2,2,2,2,2,2,1,1,2,736.5799,1
20422,8,5,1,1,4,59,1,6,97,8,6,99.7,6,6,6,6,6,6,6,6,6,1,1,2,1222.1931,1
20423,2,5,2,3,6,35,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,5,3022.0114,1
20424,1,2,2,1,3,46,1,1,52,4,2,37.5,1,2,2,2,2,2,2,2,2,4,1,3,1131.5715,1
20425,10,1,1,6,3,46,1,3,16,8,6,60.0,1,1,2,2,2,2,2,2,2,2,1,1,3333.6421,1
20426,6,5,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,4,967.7971,1
20427,9,7,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,2420.1395,1
20428,9,1,1,6,4,35,1,3,52,7,6,40.0,2,2,1,2,2,2,2,2,2,2,1,1,6193.1717,2
20429,2,4,2,1,3,24,1,1,52,5,2,35.0,1,2,2,2,2,2,2,2,2,4,3,3,2974.0607,1
20430,8,5,1,6,1,24,1,5,32,1,6,42.0,6,6,6,6,6,6,6,6,6,6,3,5,733.4523,3
20431,2,5,1,5,2,46,1,1,52,8,1,24.0,1,2,2,1,2,2,2,2,2,3,1,2,788.5524,1
20432,2,2,2,6,1,35,1,1,26,98,2,42.5,6,6,6,6,6,6,6,6,6,7,3,1,860.9784,1
20433,4,6,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,3,4,978.8183,1
20434,1,6,2,6,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,5,1,3,1351.3005,1
20435,10,7,2,3,1,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,753.4643,2
20436,4,3,2,1,4,35,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,1539.3737,1
20437,8,5,1,1,1,47,2,1,52,5,2,50.0,6,6,6,6,6,6,6,6,6,6,1,5,1107.273,2
20438,6,7,2,3,1,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,86.5634,3
20439,11,1,1,6,2,11,3,1,97,8,2,60.0,1,2,2,2,2,2,2,2,2,2,1,3,289.9952,3
20440,4,1,2,6,4,35,1,3,96,96,6,99.6,2,2,2,1,2,2,2,2,2,6,1,1,5582.5583,1
20441,11,6,1,1,2,35,1,1,52,9,2,30.0,1,2,2,2,2,2,2,2,2,7,3,4,1679.5835,3
20442,6,4,2,1,5,46,1,97,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,1,779.699,1
20443,8,6,2,3,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,5,2144.5905,3
20444,4,7,2,3,1,10,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,280.0899,1
20445,1,5,2,6,1,24,1,1,52,2,2,42.0,1,2,2,2,2,2,2,2,2,6,2,4,1010.538,1
20446,11,5,1,1,3,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,4,368.1271,1
20447,5,4,1,1,4,35,2,1,52,1,1,50.0,2,2,2,2,2,2,2,1,2,4,1,3,1870.5174,2
20448,5,1,1,6,4,35,1,1,52,8,2,37.5,1,2,2,2,2,2,2,2,2,2,1,2,4454.3186,3
20449,4,6,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,1216.327,1
20450,6,5,2,6,1,35,1,1,52,7,2,25.0,2,2,1,2,2,2,2,2,2,1,1,2,900.6233,1
20451,12,4,1,2,2,24,1,1,52,10,2,40.0,1,2,2,2,2,2,2,2,2,3,2,5,1868.6537,1
20452,9,5,2,1,2,12,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,717.5631,1
20453,5,5,2,1,2,13,1,1,32,7,2,27.0,1,2,2,2,2,2,2,2,2,4,3,1,97.196,2
20454,4,6,1,1,2,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,1226.8293,1
20455,7,1,1,6,4,35,1,1,16,7,2,15.0,2,2,2,1,2,2,2,2,2,2,1,1,2157.8855,2
20456,12,2,2,6,3,24,1,1,8,4,2,30.0,6,6,6,6,6,6,6,6,6,3,2,1,3064.2082,1
20457,4,6,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,3,1911.1601,1
20458,12,5,1,1,2,35,1,1,40,8,2,30.0,1,2,2,2,2,2,2,2,2,3,1,1,1844.5535,1
20459,7,6,2,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,1,2604.5289,2
20460,4,4,2,1,2,35,2,1,52,5,2,50.0,1,2,2,2,2,2,2,2,2,6,3,4,2051.8438,1
20461,3,1,2,1,2,35,1,6,52,4,2,40.0,6,6,6,6,6,6,6,6,6,6,1,4,4062.3026,1
20462,2,7,2,3,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,3,475.4177,1
20463,3,5,1,3,1,46,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,78.2967,1
20464,9,5,2,1,3,12,2,4,52,5,6,60.0,6,6,6,6,6,6,6,6,6,6,1,2,961.7498,3
20465,1,5,1,1,2,35,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,5,1235.0655,2
20466,5,5,1,1,2,24,1,1,40,8,2,40.0,1,2,2,2,2,2,2,2,2,3,2,5,1705.8852,1
20467,1,5,2,1,2,13,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,3,5,424.4631,2
20468,11,3,1,1,3,35,1,1,50,10,2,7.0,1,2,2,2,2,2,2,2,2,4,1,2,2707.5186,1
20469,8,6,1,1,2,10,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,275.5832,1
20470,1,2,1,6,1,48,2,1,52,9,2,40.0,2,2,2,2,2,2,2,1,2,99,1,3,1837.6123,1
20471,6,7,1,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,2,2,2352.3596,1
20472,3,3,2,2,4,24,2,1,52,5,2,37.0,1,2,2,2,2,2,2,2,2,4,2,3,1367.4318,3
20473,12,6,2,5,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,2,2,781.0723,2
20474,4,6,1,4,1,48,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,5,827.7803,1
20475,3,4,2,1,2,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,2,609.3929,1
20476,4,4,1,1,3,59,1,4,52,6,6,8.0,6,6,6,6,6,6,6,6,6,2,1,1,1803.6937,1
20477,4,7,1,1,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,2,2378.1344,3
20478,5,6,2,1,1,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,3,58.7737,2
20479,1,4,1,2,2,24,2,1,48,1,2,40.0,1,2,2,2,2,2,2,2,2,4,2,3,2536.1812,1
20480,1,6,1,2,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,2,1585.0594,2
20481,12,4,2,1,4,48,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,1,2356.6669,1
20482,4,6,2,3,1,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,3,496.4839,1
20483,1,7,2,1,2,24,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,2,2,1864.5651,1
20484,3,3,1,2,3,10,1,1,52,4,2,37.5,1,2,2,2,2,2,2,2,2,4,1,3,404.7119,1
20485,1,4,1,1,4,24,1,1,52,1,2,37.5,6,6,6,6,6,6,6,6,6,6,3,6,2193.2586,2
20486,3,2,1,6,2,47,1,1,32,8,2,40.0,1,2,2,2,2,2,2,2,2,3,1,6,801.6096,1
20487,6,7,2,1,2,10,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,174.5261,1
20488,1,1,1,6,1,47,1,1,52,1,2,72.0,1,2,2,2,2,2,2,2,2,1,1,3,455.9832,3
20489,2,2,1,6,1,59,2,1,52,9,2,60.0,1,2,2,2,2,2,2,2,2,1,1,1,1437.1625,1
20490,4,4,2,6,1,59,1,1,52,1,2,50.0,2,2,2,1,2,2,2,2,2,4,1,4,2328.0258,1
20491,12,6,1,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,3,2,2814.3933,1
20492,12,5,2,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,2270.5412,1
20493,10,4,2,6,2,46,1,1,52,4,2,40.0,1,1,2,1,1,2,2,2,2,4,1,3,917.5024,2
20494,9,7,1,1,2,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,683.8358,1
20495,4,7,2,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,3,2,865.6474,1
20496,12,6,1,1,3,35,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,3,1,4,3773.4405,1
20497,12,7,1,1,2,46,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,3,2,1231.1109,3
20498,6,5,2,6,2,47,2,1,52,7,2,32.0,1,2,2,2,2,2,2,2,2,2,1,2,512.095,2
20499,1,4,2,1,3,12,2,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,886.3781,1
20500,8,3,1,6,1,24,1,1,52,3,2,35.0,2,2,1,2,2,2,2,2,2,7,3,2,3462.3267,3
20501,2,4,2,1,2,35,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,3,1081.2372,1
20502,12,5,1,6,2,13,2,1,32,5,2,30.0,6,6,6,6,6,6,6,6,6,4,3,2,465.0119,1
20503,4,2,2,1,3,24,1,6,52,4,9,40.0,6,6,6,6,6,6,6,6,6,4,2,3,3524.1539,1
20504,3,1,2,2,3,13,2,4,97,4,6,30.0,6,6,6,6,6,6,6,6,6,2,2,1,751.3822,1
20505,10,5,1,1,2,13,1,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,4,1,2,341.1781,1
20506,11,7,2,6,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,3,1,1153.6982,1
20507,3,2,1,1,1,24,1,3,12,5,6,2.0,2,2,2,1,2,2,2,2,2,6,1,1,1433.0893,2
20508,2,5,1,2,3,24,1,1,52,4,2,23.0,1,2,2,2,2,2,2,2,2,1,2,1,5123.569,3
20509,4,5,2,4,2,11,3,1,52,5,2,37.5,2,1,2,2,2,2,2,2,2,4,1,2,68.7068,3
20510,11,5,1,1,2,35,2,6,20,8,6,10.0,6,6,6,6,6,6,6,6,6,6,1,4,1095.1982,3
20511,6,3,2,1,2,11,3,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,4,1,3,182.9269,2
20512,11,5,1,1,3,48,1,1,52,8,2,50.0,1,2,2,2,2,2,2,2,2,1,1,7,4248.6111,1
20513,6,6,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,2,1554.5651,3
20514,4,6,1,5,1,13,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,124.4848,3
20515,8,4,1,1,2,12,1,1,52,7,2,40.0,1,2,2,2,2,2,2,2,2,6,1,3,856.1799,2
20516,11,1,2,6,1,12,2,1,52,7,2,40.0,2,2,2,1,2,2,2,2,2,2,1,2,1514.8654,1
20517,2,5,2,5,1,59,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,4,327.7972,1
20518,10,7,1,1,2,24,2,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,2,1486.7576,1
20519,1,4,2,1,2,48,1,1,52,4,2,40.0,1,2,2,2,2,2,2,2,2,4,1,5,905.8491,2
20520,1,4,1,6,1,47,2,5,4,1,6,50.0,6,6,6,6,6,6,6,6,6,6,1,6,611.4884,3
20521,11,4,2,1,5,24,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,1,2512.6195,1
20522,4,6,1,1,2,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,3,1701.6341,1
20523,2,7,2,3,1,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,1,3,311.7582,2
20524,11,5,1,1,2,12,2,1,97,8,2,35.0,1,2,2,2,2,2,2,2,2,1,1,1,722.4808,3
20525,2,2,1,4,1,24,2,1,52,8,2,40.0,1,2,2,2,2,2,2,2,2,1,2,2,1286.6569,2
20526,7,6,2,1,2,13,1,4,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,2,531.8913,1
20527,12,1,2,6,3,11,3,2,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,452.8612,1
20528,11,5,2,1,2,24,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,3,1577.8667,2
20529,4,6,2,1,2,47,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,781.0546,1
20530,4,2,1,6,2,24,1,1,52,5,2,40.0,1,2,2,2,2,2,2,2,2,2,2,4,3983.8247,2
20531,11,6,2,1,2,10,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,382.1432,1
20532,11,3,1,6,1,10,2,1,52,8,2,50.0,1,2,2,2,2,2,2,2,2,3,1,6,417.1819,1
20533,4,4,1,2,2,10,2,4,14,9,6,40.0,6,6,6,6,6,6,6,6,6,3,1,1,348.4451,1
20534,4,3,2,1,4,46,1,1,16,2,1,48.0,2,2,1,2,2,2,2,2,2,4,8,3,1666.7869,1
20535,11,7,2,3,1,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,2,1,2205.671,2
20536,2,4,1,1,2,35,1,1,48,3,1,45.0,1,2,2,2,2,2,2,2,2,4,3,3,3988.6008,1
20537,3,4,2,6,1,35,1,1,52,5,2,52.0,2,2,1,2,2,2,2,2,2,2,1,4,1563.1311,1
20538,4,4,1,5,3,48,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,2,1,2,1627.976,2
20539,5,2,2,5,2,35,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,1949.6179,1
20540,1,2,2,1,2,10,2,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,1,531.9457,2
20541,10,1,1,6,2,35,1,3,52,7,6,18.0,1,2,1,2,2,2,2,2,2,2,1,2,1505.8155,1
20542,3,3,1,1,5,47,1,1,30,8,2,70.0,1,2,1,2,2,2,2,2,2,4,3,2,1958.399,1
20543,6,7,2,1,2,48,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,3,1902.8457,1
20544,9,6,2,1,2,24,1,1,8,6,2,6.0,6,6,6,6,6,6,6,6,6,6,3,2,1364.8384,1
20545,4,5,1,4,1,47,2,1,52,8,2,75.0,6,6,6,6,6,6,6,6,6,2,1,5,1295.0474,1
20546,2,6,1,1,2,35,1,1,52,5,2,22.5,2,2,1,2,2,2,2,2,2,7,2,1,2183.3759,3
20547,10,4,1,6,6,48,1,99,96,96,6,99.6,6,6,6,6,6,6,6,6,6,99,9,3,2162.0105,1
20548,11,7,1,1,2,24,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,3,3,1,2084.3236,1
20549,8,6,1,6,2,24,1,1,52,1,2,41.0,2,2,2,2,2,2,2,1,2,7,1,2,2412.2642,2
20550,12,2,1,1,2,35,1,1,4,7,2,40.0,2,2,1,1,2,2,2,2,2,7,1,1,4094.4315,1
20551,4,4,2,1,2,48,1,1,40,2,2,35.5,1,2,2,2,2,2,2,2,2,7,1,2,1174.7955,1
20552,3,1,1,6,5,35,1,1,52,7,2,20.0,1,2,2,2,2,2,2,2,2,2,1,1,5935.6121,1
20553,6,6,2,1,5,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,6063.628,1
20554,4,3,2,6,1,48,1,1,30,2,2,40.0,2,2,1,2,2,2,2,2,2,7,1,1,948.4759,1
20555,4,4,2,2,2,35,1,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,4,1,2,2071.0302,1
20556,10,2,1,2,2,24,1,1,52,5,1,60.0,2,2,2,2,2,2,2,1,2,7,3,2,3037.1959,1
20557,2,1,1,6,1,48,1,1,22,3,2,40.0,1,2,2,2,2,2,2,2,2,6,1,2,1384.9783,1
20558,4,4,1,1,5,35,1,1,52,2,2,50.0,1,2,2,2,2,2,2,2,2,4,1,6,5048.4215,3
20559,12,1,2,2,2,24,1,1,52,3,1,52.0,1,2,2,2,2,2,2,2,2,3,2,7,3210.5532,2
20560,7,1,1,6,2,12,2,1,52,10,2,47.0,1,2,2,2,2,2,2,2,2,2,1,2,2051.547,1
20561,2,6,2,1,2,12,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,6,1,2,1125.6211,1
20562,5,2,2,1,4,35,1,1,52,2,2,40.0,1,2,2,2,2,2,2,2,2,6,1,4,3031.7115,2
20563,2,3,2,5,1,24,1,1,52,5,1,32.0,1,2,2,2,2,2,2,2,2,6,3,3,849.8482,3
20564,8,7,2,5,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,1,1,1,1180.2568,3
20565,11,5,2,1,2,35,1,1,52,1,2,50.0,2,2,1,2,2,2,2,1,2,2,1,6,1705.9746,1
20566,7,5,1,1,2,11,3,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,7,48.9797,1
20567,12,4,1,5,1,35,1,6,52,8,6,40.0,6,6,6,6,6,6,6,6,6,1,1,3,1607.4842,1
20568,3,3,2,1,4,24,2,1,48,7,2,35.0,1,2,2,2,2,2,2,2,2,4,2,1,3184.8565,1
20569,5,5,1,1,2,12,2,1,41,9,2,75.0,1,2,2,2,2,2,2,2,2,1,1,3,771.0764,3
20570,11,3,1,2,6,24,1,1,47,3,2,40.0,1,2,2,2,2,2,2,2,2,6,3,5,2029.1476,1
20571,1,5,1,1,3,35,2,1,45,1,2,60.0,2,2,2,2,2,2,2,1,2,2,3,2,2980.2428,3
20572,12,2,1,1,2,48,2,1,52,8,2,40.5,1,2,2,2,2,2,2,2,2,3,1,5,1819.1612,1
20573,11,5,2,1,2,59,2,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,1,1,1172.7581,1
20574,6,3,1,5,1,12,2,6,47,8,6,40.0,6,6,6,6,6,6,6,6,6,2,1,4,417.5587,2
20575,3,5,1,5,1,35,1,5,96,96,6,99.6,6,6,6,6,6,6,6,6,6,7,1,5,762.609,2
20576,12,5,2,2,2,24,2,6,96,96,6,99.6,6,6,6,6,6,6,6,6,6,2,3,1,1516.916,1
