HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2011,NOCS,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,HHSIZE,EFSIZE,CFSIZE,PID,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
124086,1240861,12408611,124086111,1,7,2,1,1,2,99,0,10,3,8,1,1,2,4,0,2,1,4,1,9,9,12000,35,650000,1,0,9,5,5,5,cb44b72d,124023,1345,4_FailSafe,7170,4_FailSafe
113666,1136661,11366611,113666111,2,6,1,2,1,13,99,0,6,2,7,4,3,7,5,0,4,1,5,3,9,9,1,24,150000,1,0,9,2,1,1,6d529d3c,124023,13812,3_Constraints,6980,3_Constraints
67514,675141,6751411,67514111,2,1,2,1,1,13,7,9000,4,2,4,6,2,7,6,0,4,1,3,3,1,4,1,48,9999999,1,0,7,4,1,1,e620c0fa,124023,2095,3_Constraints,4677,3_Constraints
29816,298162,2981622,29816222,2,2,1,3,1,5,7,42000,8,3,11,1,2,7,5,0,4,1,1,3,1,6,6000,24,270000,1,4,2,2,1,1,2a74c313,124023,7619,3_Constraints,14241,3_Constraints
57441,574411,5744112,57441122,2,1,2,1,1,13,7,1,2,2,6,6,2,8,2,0,4,1,3,3,1,2,0,46,9999999,1,0,7,2,2,1,a3b2c37a,124023,13118,3_Constraints,10453,3_Constraints
124114,1241141,12411411,124114111,2,5,2,1,1,13,99,0,6,2,5,3,1,1,8,1,2,1,4,1,9,9,2000,35,260000,1,0,9,2,2,2,cf33d197,124045,697,2_Core,8628,2_Core
117172,1171721,11717212,117172122,2,4,2,2,1,5,10,6000,3,4,8,1,2,8,1,0,4,1,1,3,5,1,0,24,150000,1,2,9,2,2,1,255d77e0,124045,4427,3_Constraints,4317,3_Constraints
124120,1241201,12412011,124120111,2,4,2,3,1,8,5,93000,11,4,9,1,2,3,8,0,4,1,1,1,1,6,21000,24,280000,2,4,2,2,2,2,430cdeee,124050,4262,3_Constraints,12034,3_Constraints
11619,116191,1161911,11619111,2,7,1,1,1,13,99,0,7,2,7,1,3,8,3,0,4,1,5,3,9,9,2000,35,80000,2,0,9,3,3,1,2d9aa918,124050,10761,3_Constraints,10077,4_FailSafe
124152,1241521,12415211,124152111,1,6,2,1,1,13,1,26000,11,3,11,1,1,1,5,0,1,2,4,1,1,5,15000,59,850000,1,0,2,2,2,2,a362f034,124070,7259,3_Constraints,6669,3_Constraints
112597,1125972,11259722,112597222,1,6,1,1,1,13,99,0,9,4,7,2,3,8,10,0,8,2,5,3,9,9,10000,35,420000,1,0,9,6,5,1,73122254,124070,590,4_FailSafe,7001,4_FailSafe
124161,1241611,12416111,124161111,2,4,2,2,1,9,9,40000,9,2,5,1,1,2,7,0,4,1,1,1,1,2,6000,24,9999999,2,5,2,3,3,3,9727246c,124076,10442,2_Core,3572,3_Constraints
61522,615221,6152211,61522111,1,2,2,1,1,13,2,29000,7,2,4,1,3,7,2,0,1,2,2,3,1,4,3000,35,420000,3,0,2,3,1,1,6cf5ecc5,124076,8735,3_Constraints,3228,3_Constraints
78215,782151,7821511,78215111,1,5,2,1,1,8,8,88000,11,2,6,1,2,8,3,0,4,1,1,3,1,4,18000,48,470000,3,5,6,2,2,1,c9518d44,124076,7952,3_Constraints,3059,3_Constraints
124213,1242131,12421311,124213111,1,3,2,1,1,13,3,0,2,3,5,1,1,2,9,0,1,2,1,1,1,3,0,35,500000,1,6,9,4,4,4,ff3424de,124115,7655,2_Core,4935,3_Constraints
52273,522732,5227322,52273222,2,5,2,1,1,8,99,1000,8,4,7,1,3,7,6,0,4,1,4,3,9,9,4000,59,250000,1,0,9,3,1,1,38a8b5f7,124115,1160,3_Constraints,10572,4_FailSafe
96072,960721,9607211,96072111,2,1,1,3,2,13,7,11000,4,2,5,1,2,7,2,0,4,1,1,3,1,4,0,35,390000,3,2,6,3,1,1,8ef76de8,124115,9785,2_Core,14951,3_Constraints
43270,432702,4327022,43270222,1,5,1,2,1,13,2,24000,6,3,5,4,3,7,2,0,4,1,1,3,1,4,3000,24,9999999,1,5,2,2,1,1,0bbd4eed,124115,11394,3_Constraints,14713,3_Constraints
124233,1242331,12423311,124233111,2,3,2,1,1,13,2,13000,5,3,6,3,3,3,9,0,4,1,1,1,1,4,0,35,9999999,2,5,2,3,3,3,288eb8f9,124127,118,3_Constraints,5383,3_Constraints
40461,404611,4046111,40461111,1,5,1,2,1,13,99,0,3,1,9,6,2,8,3,0,4,1,4,3,9,9,0,24,9999999,1,0,9,2,2,1,ded3ca61,124127,9307,3_Constraints,12823,3_Constraints
9410,94102,941022,9410222,2,2,2,3,1,13,7,35000,7,0,2,1,2,7,3,0,4,1,1,3,1,4,2000,35,180000,1,7,2,5,1,1,f8c7dacb,124127,14038,3_Constraints,3143,3_Constraints
124324,1243241,12432412,124324124,2,7,2,1,1,13,99,8888888,12,5,11,1,1,3,6,0,4,1,1,1,1,7,888888,46,9999999,2,5,2,6,7,2,d32546f1,124194,14338,4_FailSafe,9566,4_FailSafe
113336,1133362,11333622,113336222,2,3,2,1,1,13,10,0,4,5,9,1,3,7,5,0,4,1,2,3,1,8,0,59,390000,2,0,8,5,1,1,a769b944,124194,9074,3_Constraints,627,3_Constraints
116214,1162141,11621411,116214111,2,3,2,1,1,7,5,5000,3,1,3,7,2,7,1,0,4,1,1,3,1,4,0,59,9999999,1,4,7,2,1,1,55d9892c,124194,7767,3_Constraints,9818,2_Core
6475,64751,647517,6475177,2,1,1,1,2,13,7,6000,3,4,11,1,2,8,6,0,1,2,1,3,1,4,0,35,300000,1,1,6,6,7,1,76eaf91d,124194,14338,3_Constraints,9566,4_FailSafe
38809,388091,3880911,38809111,2,3,2,3,1,8,1,21000,6,4,7,1,2,7,10,0,4,1,1,3,4,4,2000,24,250000,1,7,2,2,1,1,1a36efe4,124194,6600,3_Constraints,14645,3_Constraints
97269,972691,9726911,97269111,1,3,1,1,1,5,5,23000,6,1,3,6,2,8,8,0,1,3,1,3,1,4,2000,24,9999999,1,5,6,2,2,1,78fbaad5,124194,14740,3_Constraints,5696,3_Constraints
689,6892,68922,689222,1,2,2,3,1,4,7,14000,5,3,7,6,2,7,6,0,4,1,2,3,1,4,1,24,9999999,2,0,6,3,1,1,0ea7f0f7,124194,13773,3_Constraints,15025,3_Constraints
124337,1243371,12433711,124337111,2,3,1,1,1,10,5,14000,6,3,6,4,1,2,3,0,4,1,1,1,1,2,2000,10,290000,1,3,2,4,4,4,15e62291,124206,15326,2_Core,602,2_Core
109515,1095151,10951512,109515122,1,4,1,3,1,13,8,0,2,3,4,1,2,8,3,0,4,1,1,3,1,6,0,24,20000,3,4,2,2,2,1,22965d3b,124206,5453,3_Constraints,2373,2_Core
10350,103501,1035011,10350111,1,4,2,3,1,8,2,44000,9,2,7,6,3,7,3,0,4,1,1,3,1,4,11000,24,500000,1,5,2,2,1,1,e524715d,124206,215,2_Core,15359,3_Constraints
1498,14981,149811,1498111,1,3,1,1,1,8,2,27000,7,4,8,4,3,7,2,0,1,3,3,3,1,4,5000,59,1978811,2,0,2,2,1,1,24f6b024,124206,921,3_Constraints,10859,3_Constraints
124372,1243721,12437211,124372111,2,2,1,1,2,5,4,25000,7,1,2,4,3,3,9,0,4,1,1,1,1,5,1,59,9999999,2,1,2,2,2,2,c92a9415,124235,7619,3_Constraints,14241,3_Constraints
80396,803961,8039611,80396111,1,4,1,1,1,13,7,16000,5,4,8,1,2,7,3,0,1,2,3,3,5,2,1000,59,700000,1,0,2,6,1,1,e2288bbb,124235,486,4_FailSafe,9566,4_FailSafe
124422,1244221,12442211,124422111,1,4,1,1,1,2,99,23000,6,2,4,6,1,2,3,0,1,2,1,1,1,4,3000,24,9999999,1,5,7,3,3,3,dd4e8ad9,124263,9205,3_Constraints,3325,3_Constraints
107409,1074092,10740922,107409222,2,2,1,1,1,13,7,10000,4,3,5,1,2,7,6,0,4,1,1,3,1,4,0,59,9999999,1,5,2,2,1,1,fc928f64,124263,9656,2_Core,14241,3_Constraints
94835,948352,9483523,94835233,2,3,2,1,1,13,1,24000,6,3,7,2,2,8,1,0,4,1,1,3,1,4,2000,35,9999999,3,5,4,3,2,1,9351a054,124263,118,3_Constraints,5383,3_Constraints
124453,1244531,12445311,124453111,1,5,1,1,1,88,99,49000,12,5,11,1,1,2,6,0,2,1,4,1,9,9,149110,35,1205546,1,0,9,4,4,4,1449bc79,124282,478,3_Constraints,3609,4_FailSafe
50946,509461,5094611,50946111,1,1,2,1,2,4,99,0,2,1,2,6,2,7,6,1,4,1,4,3,9,9,0,48,9999999,1,0,9,2,1,1,823ed03e,124282,13118,3_Constraints,9588,3_Constraints
46309,463093,4630933,46309333,1,2,1,1,2,4,99,0,2,2,3,5,2,7,5,0,1,3,5,3,9,9,0,35,9999999,2,0,9,3,1,1,ea7b5556,124282,3486,3_Constraints,9184,3_Constraints
101088,1010881,10108811,101088111,2,5,1,1,1,13,99,0,3,1,4,1,2,8,1,0,4,1,4,3,9,9,0,10,10000,3,0,9,3,3,1,5e44b27c,124282,14246,3_Constraints,15267,3_Constraints
124476,1244761,12447611,124476111,1,4,1,2,1,13,1,33000,8,3,5,6,3,3,4,0,4,1,1,1,1,6,2000,24,9999999,1,4,2,3,3,3,d653e7c2,124303,13508,3_Constraints,14881,3_Constraints
88293,882931,8829311,88293111,1,6,2,1,1,13,99,0,5,4,7,3,3,8,6,0,1,2,4,3,9,9,0,35,250000,2,0,9,4,4,1,716c738f,124303,13819,4_FailSafe,12176,4_FailSafe
87155,871553,8715533,87155333,1,2,2,3,1,13,1,44000,8,3,10,3,2,7,9,1,4,1,1,3,1,6,3000,48,903897,1,5,2,3,1,1,49cb2a4c,124303,9999,3_Constraints,3176,3_Constraints
124483,1244831,12448311,124483111,1,3,1,3,1,7,3,29000,7,2,4,5,1,1,4,0,1,3,1,1,1,4,4000,24,9999999,1,5,6,2,2,2,d23f0b2f,124307,13196,2_Core,5696,3_Constraints
20640,206401,2064011,20640111,2,5,2,3,1,13,99,0,4,3,6,1,2,7,1,0,4,1,5,3,9,9,0,35,10000,2,0,9,2,1,1,f74551db,124307,1503,3_Constraints,8628,3_Constraints
124528,1245281,12452811,124528111,1,4,1,1,1,5,2,55000,9,2,8,5,2,3,6,1,1,2,1,1,1,6,7000,35,180000,1,5,2,2,2,2,16a10892,124342,3757,2_Core,4282,3_Constraints
106416,1064161,10641611,106416111,1,5,1,1,1,11,7,12000,4,4,6,1,3,8,4,0,2,1,1,3,1,5,1,35,9999999,1,5,2,3,3,1,65067ed5,124342,13914,3_Constraints,15267,2_Core
124559,1245591,12455912,124559122,1,4,2,1,2,88,7,15000,6,4,8,1,1,2,7,0,2,1,1,1,1,6,4000,35,350000,2,6,2,5,5,4,356a3e17,124363,5537,3_Constraints,9309,4_FailSafe
74744,747441,7474411,74744111,2,3,2,1,1,8,8,7000,4,5,8,1,3,7,10,0,4,1,1,3,1,2,0,48,9999999,1,5,2,4,1,1,f3aa2b3a,124363,7655,3_Constraints,6814,3_Constraints
27011,270112,2701123,27011233,1,1,1,1,2,13,7,7000,3,3,6,3,2,8,5,1,1,3,1,3,1,6,0,35,240000,1,3,6,3,2,1,2d3e2ddf,124363,9785,2_Core,14951,3_Constraints
59316,593161,5931611,59316111,2,1,1,1,1,13,5,24000,6,2,4,6,2,7,3,0,4,1,1,3,1,4,1000,48,9999999,1,6,2,2,1,1,5aee54f4,124363,8560,3_Constraints,12321,4_FailSafe
124589,1245891,12458911,124589111,1,3,1,1,2,7,2,12000,6,3,6,3,1,2,5,1,1,3,1,1,1,4,1000,48,260000,2,5,2,3,3,3,f6009e61,124387,3274,3_Constraints,10077,3_Constraints
117172,1171721,11717211,117172111,2,4,2,3,1,13,8,31000,7,4,8,1,2,8,1,0,4,1,1,3,1,6,4000,24,150000,1,5,2,2,2,1,e7511554,124387,11669,3_Constraints,4317,3_Constraints
18717,187171,1871712,18717122,1,4,1,3,1,5,2,0,2,2,4,6,2,8,6,0,1,2,1,3,1,4,0,24,9999999,1,4,6,3,3,1,2b541489,124387,13508,3_Constraints,3325,3_Constraints
97061,970613,9706133,97061333,1,1,2,3,1,13,99,0,3,2,5,6,2,7,6,0,1,2,4,3,9,9,0,48,9999999,1,0,9,3,1,1,1ad08de3,124443,13634,3_Constraints,7601,3_Constraints
116154,1161541,11615411,116154111,2,2,2,3,1,5,7,80000,10,3,8,1,2,7,6,0,3,1,1,3,1,7,18000,24,250000,1,5,2,2,1,1,8f712b55,124443,14145,2_Core,13044,3_Constraints
124692,1246921,12469211,124692111,2,4,1,2,1,5,99,0,7,4,8,1,2,3,10,0,4,1,4,1,9,9,0,24,459390,3,0,9,3,3,3,3d218365,124468,9205,3_Constraints,14881,3_Constraints
61409,614091,6140911,61409111,2,2,2,1,1,13,99,0,4,4,7,1,2,8,4,0,4,1,5,3,9,9,0,35,90000,3,0,9,3,3,1,2d39c6ee,124468,11880,3_Constraints,219,3_Constraints
124738,1247381,12473811,124738111,1,3,1,3,1,4,2,38000,8,1,3,5,1,1,3,0,1,2,1,1,1,5,6000,24,9999999,2,5,6,2,2,2,e3e93920,124499,14740,2_Core,10859,3_Constraints
117591,1175911,11759111,117591111,1,5,1,1,1,13,99,0,2,4,6,2,3,8,9,0,1,2,5,3,9,9,0,35,400000,1,0,9,5,5,1,3ccbebaf,124499,540,3_Constraints,7170,4_FailSafe
124748,1247481,12474811,124748111,1,7,2,3,1,13,5,0,6,2,6,1,1,1,8,1,4,1,1,1,1,4,3000,35,340000,2,9,2,2,2,2,6f127283,124506,6638,3_Constraints,11820,3_Constraints
90578,905781,9057811,90578111,1,7,1,1,2,13,7,3000,2,1,3,6,2,7,3,0,4,1,2,3,1,4,0,59,9999999,1,0,6,3,1,1,296bc7d8,124506,10761,3_Constraints,10033,4_FailSafe
124751,1247511,12475111,124751111,1,5,1,2,1,88,5,29000,7,3,5,6,1,2,3,0,1,2,1,1,1,4,0,24,9999999,2,4,1,4,4,4,44c5bf07,124509,478,3_Constraints,4354,4_FailSafe
39920,399202,3992022,39920222,2,1,1,1,2,10,4,3000,2,1,4,6,2,7,6,1,4,1,1,3,1,4,0,46,9999999,2,4,2,2,1,1,51e4a951,124509,8036,3_Constraints,13044,4_FailSafe
13074,130742,1307422,13074222,1,2,1,1,1,5,7,6000,3,2,4,5,2,7,8,1,1,2,1,3,1,4,0,35,400000,1,4,6,2,1,1,1c4344c0,124509,8411,3_Constraints,14647,3_Constraints
1706,17061,170611,1706111,2,7,2,1,1,88,99,0,3,2,4,5,2,7,5,0,4,1,5,3,9,9,0,10,9999999,1,0,9,2,1,1,b9bf6593,124509,14948,3_Constraints,11820,3_Constraints
124754,1247541,12475411,124754111,2,5,2,2,1,13,8,95000,11,3,6,1,1,1,6,0,4,1,1,1,1,4,27000,24,200000,1,5,2,2,2,2,d4d481a5,124513,10022,2_Core,10877,2_Core
110462,1104621,11046211,110462111,2,7,1,1,1,88,99,21000,6,2,3,1,2,7,9,0,4,8,2,3,1,8,2000,10,9999999,1,0,8,2,1,1,816f2cd7,124513,4308,3_Constraints,9388,3_Constraints
124818,1248181,12481811,124818111,2,4,2,1,1,8,8,74000,11,3,9,1,1,2,2,0,4,1,1,1,4,4,14000,35,692840,1,8,2,4,4,4,af35f48b,124564,13819,3_Constraints,13624,2_Core
47984,479841,4798411,47984111,1,7,1,1,1,13,99,0,2,3,6,1,1,8,5,0,1,2,4,3,9,9,0,35,580000,1,0,9,4,4,1,e772ca79,124564,2004,4_FailSafe,13194,4_FailSafe
75158,751581,7515811,75158111,2,2,2,1,1,13,8,31000,7,3,7,1,2,8,7,0,3,1,1,3,1,2,1,59,9999999,2,5,2,6,6,1,acd44b4e,124564,590,3_Constraints,9566,4_FailSafe
118745,1187452,11874522,118745222,1,4,2,1,1,8,8,48000,10,5,10,1,2,7,5,0,4,1,1,3,1,6,7000,48,9999999,1,7,6,4,1,1,d1f0e73a,124564,13819,3_Constraints,1,3_Constraints
124835,1248351,12483511,124835111,1,5,2,1,1,7,99,3000,3,3,7,3,1,2,5,1,1,2,4,1,1,4,1000,35,9999999,1,0,2,4,4,4,3f333880,124575,15240,3_Constraints,13194,4_FailSafe
13683,136832,1368322,13683222,2,2,1,1,2,10,5,1000,2,2,3,5,2,7,6,0,3,1,1,3,1,2,0,35,9999999,3,5,2,2,1,1,44b5696f,124575,4579,3_Constraints,14647,3_Constraints
109866,1098661,10986612,109866122,2,5,2,2,1,5,99,0,4,2,5,6,2,8,1,0,4,1,4,3,9,9,0,24,9999999,1,0,9,2,2,1,615dd119,124575,3842,3_Constraints,14232,3_Constraints
59534,595341,5953411,59534111,1,4,1,1,1,13,99,0,3,5,10,1,3,7,4,0,4,1,4,3,9,9,0,35,350000,1,0,9,4,1,1,31611dca,124575,4906,3_Constraints,13672,3_Constraints
124837,1248371,12483711,124837111,2,4,1,1,1,4,2,20000,6,2,7,3,1,1,6,1,4,1,1,1,1,4,1000,35,200000,1,4,2,2,2,2,f685cac8,124577,2281,2_Core,9950,2_Core
72090,720901,7209011,72090111,2,1,1,3,1,13,7,0,5,3,6,1,3,7,3,0,4,1,2,3,1,2,0,35,250000,1,0,7,3,1,1,0895fe44,124577,9785,3_Constraints,14951,3_Constraints
124874,1248741,12487411,124874111,1,4,2,3,1,8,1,110000,12,4,10,2,1,2,3,0,1,2,1,1,1,4,33000,24,350000,1,5,2,4,4,4,df2f80ac,124601,13819,3_Constraints,1,3_Constraints
75690,756902,7569022,75690222,1,7,2,3,1,13,99,0,3,3,5,4,3,7,3,0,4,1,4,3,9,9,0,24,9999999,1,0,9,2,1,1,79f6007e,124601,14948,3_Constraints,11820,3_Constraints
110008,1100081,11000811,110008111,2,4,2,1,1,13,1,23000,6,1,3,7,2,7,2,0,4,1,1,3,6,5,2000,59,490000,2,8,7,2,1,1,5de85db7,124601,4427,3_Constraints,2128,3_Constraints
124922,1249221,12492211,124922111,1,5,2,1,1,13,2,64000,12,4,11,1,1,2,8,0,1,2,1,1,1,4,27000,48,400000,1,5,2,3,3,3,c808a30d,124634,6059,3_Constraints,3325,4_FailSafe
49465,494651,4946511,49465111,2,6,1,3,1,13,99,1000,6,2,4,6,3,7,3,0,4,1,4,3,9,9,1,10,9999999,1,0,9,2,1,1,7fc42b37,124634,172,3_Constraints,8546,3_Constraints
57006,570061,5700611,57006111,2,4,1,3,1,10,5,10000,6,2,4,1,2,7,2,0,4,1,1,3,1,4,1,24,100000,3,3,2,2,1,1,d28e349c,124634,5018,3_Constraints,2373,2_Core
124932,1249321,12493211,124932112,2,4,2,1,1,8,8,90000,11,3,9,1,1,1,7,0,4,1,1,1,1,5,18000,48,500000,2,5,2,2,2,2,449acd78,124639,215,3_Constraints,12014,3_Constraints
96292,962922,9629222,96292222,1,1,2,1,1,13,8,0,1,2,3,6,2,7,3,1,1,3,1,3,1,2,0,35,9999999,1,5,6,2,1,1,905a5f48,124639,15299,3_Constraints,9588,3_Constraints
124949,1249491,12494911,124949111,2,7,2,3,1,13,99,0,5,3,6,1,1,1,4,0,4,1,4,1,9,9,0,24,240000,1,0,9,2,2,2,1252e3ee,124652,14948,3_Constraints,11820,2_Core
67694,676941,6769412,67694122,1,6,2,3,1,8,99,0,5,3,5,1,2,8,5,0,1,2,4,3,9,9,1,24,220000,1,0,9,2,2,1,a38b6e85,124652,5762,3_Constraints,6669,3_Constraints
124951,1249511,12495111,124951111,2,5,2,1,1,13,3,120000,12,3,8,1,1,2,5,0,1,2,1,1,1,4,35000,35,340000,2,4,2,4,4,4,66210aae,124654,15240,2_Core,4982,4_FailSafe
103019,1030191,10301911,103019111,2,3,1,3,1,13,2,51000,9,2,6,4,2,7,5,0,4,1,1,3,1,5,7000,59,520000,1,5,2,3,1,1,e8959ec2,124654,3713,3_Constraints,14767,3_Constraints
17300,173001,1730011,17300111,2,4,1,1,1,10,2,63000,10,2,6,1,2,7,3,0,4,1,1,3,1,4,14000,46,300000,1,3,6,3,1,1,59b2c185,124654,9475,3_Constraints,3325,3_Constraints
82662,826621,8266211,82662111,2,7,1,1,1,13,99,0,5,4,6,1,3,8,3,0,1,2,4,3,9,9,0,35,270000,2,0,9,5,5,1,a22a9c8d,124654,12965,4_FailSafe,7170,3_Constraints
124965,1249651,12496511,124965111,2,3,2,1,1,8,8,14000,6,3,8,1,1,2,7,0,4,1,1,1,1,4,3000,35,250000,1,5,2,3,3,3,28b04040,124663,118,2_Core,5383,3_Constraints
66460,664601,6646012,66460122,1,2,2,1,1,5,2,45000,9,4,7,3,2,8,10,0,2,1,1,3,1,4,9000,35,350000,1,5,2,2,2,1,047b87c9,124663,11386,3_Constraints,220,3_Constraints
14991,149911,1499111,14991111,1,1,2,1,2,13,99,0,2,4,10,1,2,8,10,0,1,2,5,3,9,9,0,35,700000,1,0,9,4,4,1,eff1ee91,124663,11485,3_Constraints,13954,3_Constraints
124966,1249661,12496611,124966111,1,5,1,1,1,3,2,68000,10,1,4,5,1,1,5,1,4,1,1,1,1,4,9000,35,490000,2,5,6,2,2,2,99d1b255,124664,12415,2_Core,7066,2_Core
50885,508851,5088511,50885111,1,4,2,1,1,13,2,36000,7,4,6,1,3,7,4,0,2,1,1,3,1,6,5000,35,280000,2,5,2,3,1,1,718cbe08,124664,10466,3_Constraints,10572,3_Constraints
124992,1249921,12499211,124992111,2,3,2,2,1,8,5,76000,10,2,5,1,1,2,7,0,4,1,2,1,1,5,18000,24,230000,2,0,2,3,3,3,c8a4e69f,124688,888,3_Constraints,5383,3_Constraints
60254,602541,6025411,60254111,2,3,2,1,1,5,3,36000,7,2,8,1,2,8,3,0,4,1,1,3,1,2,4000,35,150000,2,5,2,3,3,1,e13a7683,124688,888,3_Constraints,5383,3_Constraints
22731,227311,2273111,22731111,2,1,1,3,2,13,2,7000,3,2,4,6,2,7,9,0,4,1,1,3,1,4,0,24,9999999,2,4,2,2,1,1,4b94cfe4,124688,8036,2_Core,13552,4_FailSafe
125016,1250161,12501611,125016111,2,6,2,1,1,13,99,3000,5,5,8,1,1,2,5,0,4,1,4,1,9,9,0,35,240000,1,0,9,3,3,3,81140b64,124709,3274,4_FailSafe,2376,3_Constraints
60643,606431,6064311,60643111,2,7,2,1,1,11,99,0,8,3,9,1,3,8,5,0,1,2,4,3,9,9,4000,35,310000,1,0,9,6,6,1,6915297e,124709,14338,4_FailSafe,9566,4_FailSafe
85989,859891,8598911,85989111,2,1,1,1,1,13,1,28000,6,4,7,1,2,7,6,0,4,1,1,3,1,4,2000,59,250000,1,2,2,5,1,1,f5f75905,124709,6839,3_Constraints,1051,3_Constraints
125038,1250381,12503811,125038111,2,3,2,3,1,13,9,67000,10,3,9,1,1,2,3,0,4,1,1,1,1,4,16000,35,250000,1,5,2,4,4,4,36a20ef1,124726,7655,2_Core,14466,3_Constraints
131977,1319771,13197711,131977111,1,4,1,1,1,13,5,7000,3,5,9,1,2,7,6,0,1,3,1,3,8,4,0,35,500000,1,2,7,6,1,1,95bde609,124726,6226,4_FailSafe,5073,4_FailSafe
92788,927881,9278811,92788111,1,1,1,1,2,13,5,16000,5,3,5,6,2,7,3,0,1,3,1,3,1,4,0,48,9999999,2,6,6,3,1,1,dca88cde,124726,5983,3_Constraints,3199,3_Constraints
130998,1309981,13099811,130998111,1,7,1,3,1,5,99,0,7,4,5,1,3,8,2,0,4,1,4,3,9,9,2000,24,500000,3,0,9,4,4,1,3029811e,124726,11485,4_FailSafe,1,4_FailSafe
125058,1250581,12505811,125058111,2,3,1,1,1,13,99,0,2,3,11,1,1,2,6,0,4,1,4,1,9,9,0,59,450000,1,0,9,4,4,4,a8745e67,124740,5152,3_Constraints,9435,3_Constraints
78290,782901,7829012,78290122,2,3,2,3,1,8,5,18000,5,2,3,6,2,8,6,0,1,3,1,3,1,4,1000,48,9999999,1,4,5,2,2,1,1c2b6bfc,124740,13296,3_Constraints,3845,3_Constraints
107148,1071485,10714855,107148555,2,1,2,2,2,8,8,23000,6,4,6,1,2,7,4,0,1,3,1,3,1,2,1,35,390000,1,4,1,5,1,1,5e73e75a,124740,387,3_Constraints,3143,4_FailSafe
63765,637652,6376523,63765233,1,4,1,3,1,88,4,0,2,2,8,1,2,8,2,0,4,1,1,3,1,2,0,24,9999999,1,5,6,3,2,1,526bdacd,124740,9475,3_Constraints,3325,3_Constraints
125118,1251181,12511811,125118111,1,4,2,3,1,5,2,40000,12,5,8,3,2,3,10,0,4,1,1,1,4,4,48000,24,820690,1,4,2,3,3,3,18a23948,124779,894,3_Constraints,328,3_Constraints
19124,191241,1912411,19124111,2,4,2,2,1,13,10,7000,6,2,3,1,3,7,2,0,4,1,1,3,1,4,3000,24,80000,1,5,2,2,1,1,e2e6a1e5,124779,215,2_Core,4317,3_Constraints
82518,825181,8251811,82518111,2,4,1,1,1,13,99,0,2,3,5,3,2,7,8,0,4,1,5,3,9,9,0,59,200000,1,0,9,4,1,1,20cd43e1,124779,13081,3_Constraints,716,3_Constraints
125134,1251342,12513422,125134222,1,4,2,1,1,8,8,55000,9,3,6,1,1,2,9,0,1,2,1,1,1,4,5000,48,9999999,1,5,2,5,4,4,f3fc05c9,124791,15076,3_Constraints,1133,4_FailSafe
37871,378712,3787122,37871222,2,3,1,1,1,13,10,1,3,2,5,8,3,7,5,0,4,1,2,3,1,5,0,10,9999999,3,0,5,2,1,1,d1065491,124791,4959,3_Constraints,5696,3_Constraints
69276,692762,6927622,69276222,2,2,1,3,2,10,5,36000,7,3,5,6,2,7,9,1,2,1,4,3,1,4,4000,59,370000,1,0,1,3,1,1,40b6aaf5,124791,13997,3_Constraints,7981,3_Constraints
754,7541,75411,754111,2,7,1,1,1,13,99,0,6,3,7,1,3,8,3,0,4,1,4,3,9,9,0,10,190000,2,0,9,3,3,1,047c329c,124791,10761,3_Constraints,7601,4_FailSafe
116436,1164362,11643622,116436222,2,4,1,1,2,13,2,35000,7,3,5,1,3,7,3,0,4,1,1,3,1,2,4000,46,100000,2,5,2,2,1,1,41fa5ea7,124791,12374,2_Core,13114,3_Constraints
125177,1251771,12517711,125177111,2,2,2,2,1,8,3,42000,8,4,9,2,1,2,10,1,4,1,1,1,1,4,8000,24,190000,1,5,2,4,4,4,4972e84d,124819,14731,3_Constraints,5409,2_Core
97329,973291,9732912,97329122,2,2,2,1,2,8,3,20000,6,2,5,6,2,8,10,1,3,1,1,3,1,4,1,46,220000,1,3,2,3,3,1,3ec2767d,124819,3590,3_Constraints,15025,3_Constraints
126404,1264041,12640411,126404111,1,7,2,1,1,11,7,5000,5,2,9,6,2,7,1,0,8,1,1,3,1,4,1,48,9999999,1,5,7,2,1,1,5ef64f32,124819,14948,3_Constraints,11820,3_Constraints
89803,898032,8980322,89803222,2,3,2,3,1,13,3,0,6,2,4,5,2,7,5,1,4,1,1,3,5,1,1000,35,9999999,1,2,9,2,1,1,e71497ee,124819,10173,3_Constraints,9818,3_Constraints
125192,1251921,12519211,125192111,2,5,2,2,1,13,7,8000,4,3,7,1,1,2,3,0,4,1,1,1,5,2,1,24,120000,1,5,2,3,3,3,0d7d49d9,124827,6059,3_Constraints,15267,4_FailSafe
82553,825531,8255311,82553111,2,7,1,1,1,5,99,0,6,2,5,1,3,8,3,0,4,1,4,3,9,9,0,35,130000,1,0,9,5,5,1,f02cf18b,124827,10945,4_FailSafe,7170,3_Constraints
11269,112691,1126911,11269111,2,1,2,1,1,13,7,21000,6,5,8,1,2,7,6,0,4,1,1,3,1,4,1,35,9999999,3,6,5,4,1,1,ae2cf711,124827,12388,2_Core,4677,3_Constraints
