occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WKSWRK,NOCS,COW,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140F,CTW_140G,CTW_140H,CTW_140I,EHG_ALL,KOL,TOTINC,WGHT_PER,DDAY,HRSWRK_RAW,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
17533,4,6,1,1,2,10,1,1,24,7,1,8.0,2,2,1,2,2,2,2,2,2,3,1.0,5,322.1888,1,75.0,7,SELF,2015,2015,0,1,STANDARD_BS
17534,6,5,1,3,1,24,1,3,46,7,,5.0,6,6,6,6,6,6,6,6,6,4,3.0,3,1018.5143,2,48.0,3,SELF,2015,2015,0,1,STANDARD_BS
17535,12,6,1,1,2,46,1,3,,,,,6,6,6,6,6,6,6,6,6,3,3.0,2,1487.7753,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17536,3,5,1,1,3,59,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,3,2730.4362,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17537,12,2,2,2,4,46,1,3,16,7,,8.0,6,6,6,6,6,6,6,6,6,4,1.0,1,1278.0636,3,75.0,1,SELF,2015,2015,0,1,STANDARD_BS
17538,8,3,2,1,2,59,1,1,52,2,1,3.0,1,2,2,2,2,2,2,2,2,5,1.0,3,1787.0608,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
17539,11,5,2,5,4,59,1,1,52,2,1,8.0,1,2,2,2,2,2,2,2,2,4,1.0,3,917.7519,1,75.0,3,SELF,2015,2015,0,1,STANDARD_BS
17540,1,1,2,6,4,47,1,2,52,6,,1.0,1,2,2,2,2,2,2,2,2,1,3.0,1,1702.9923,1,5.0,1,SELF,2015,2015,0,1,STANDARD_BS
17541,2,3,2,2,3,10,2,3,52,2,,1.0,6,6,6,6,6,6,6,6,6,4,1.0,2,347.8949,2,16.0,2,SELF,2015,2015,0,1,STANDARD_BS
17542,7,7,1,1,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,916.1118,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17543,7,5,1,1,2,47,2,1,52,1,1,8.0,2,2,2,1,2,2,2,2,2,4,1.0,2,1222.0048,1,72.0,2,SELF,2015,2015,0,1,STANDARD_BS
17544,12,7,1,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,3,1086.952,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17545,10,3,2,1,4,48,1,1,28,3,1,4.0,2,2,2,2,2,2,2,1,2,7,1.0,3,3729.4779,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
17546,12,3,2,3,5,24,1,3,39,4,,1.0,6,6,6,6,6,6,6,6,6,4,3.0,2,912.5626,2,7.0,2,SELF,2015,2015,0,1,STANDARD_BS
17547,10,7,2,5,1,46,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,3,287.2409,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17548,8,6,1,3,1,13,2,3,,,,,6,6,6,6,6,6,6,6,6,3,1.0,2,145.532,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17549,1,3,2,1,4,24,1,1,52,2,1,1.0,1,2,2,2,2,2,2,2,2,5,3.0,2,1846.3212,3,28.0,2,SELF,2015,2015,0,1,STANDARD_BS
17550,8,4,2,5,1,59,1,1,52,5,1,4.0,2,2,2,1,2,2,2,2,2,7,1.0,5,708.8806,1,40.0,7,SELF,2015,2015,0,1,STANDARD_BS
17551,3,5,2,1,2,13,2,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,406.3506,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17552,5,6,2,3,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,1,2.0,2,697.0817,2,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17553,10,2,1,6,3,59,1,1,8,9,1,4.0,1,2,2,2,2,2,2,2,2,2,1.0,2,4736.1953,2,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
17554,4,5,2,6,2,59,1,3,,,,,6,6,6,6,6,6,6,6,6,5,1.0,5,2659.6505,1,99.6,5,SELF,2015,2015,0,1,STANDARD_BS
17555,7,4,2,2,3,24,1,3,42,5,,1.0,6,6,6,6,6,6,6,6,6,3,2.0,1,2282.1082,1,20.0,1,SELF,2015,2015,0,1,STANDARD_BS
17556,9,6,1,1,2,35,2,1,52,8,1,4.0,1,2,1,2,2,2,2,2,2,1,1.0,3,2514.9722,2,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
17557,10,1,1,6,5,35,1,2,30,9,,1.0,2,2,1,2,2,2,2,2,2,1,1.0,1,2764.7698,3,12.0,1,SELF,2015,2015,0,1,STANDARD_BS
17558,1,6,1,3,1,59,1,1,35,1,1,4.0,1,2,2,2,2,2,2,2,2,6,1.0,4,447.6487,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
17559,8,6,2,3,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,6,2.0,3,848.0201,3,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17560,3,6,2,1,2,35,1,1,52,7,1,2.0,1,2,2,2,2,2,2,2,2,2,3.0,3,1792.6149,1,32.0,3,SELF,2015,2015,0,1,STANDARD_BS
17561,11,5,1,6,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,3.0,2,569.3441,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17562,10,1,1,6,1,13,1,1,52,6,2,8.0,1,2,2,1,2,2,2,2,2,6,1.0,2,275.5676,1,65.0,2,SELF,2015,2015,0,1,STANDARD_BS
17563,11,5,2,3,1,59,1,1,52,2,1,5.0,1,2,2,2,2,2,2,2,2,2,1.0,2,1281.2526,3,45.0,2,SELF,2015,2015,0,1,STANDARD_BS
17564,6,6,2,1,3,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1811.9488,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17565,8,4,1,2,3,24,1,1,52,1,1,5.0,2,2,2,2,2,2,2,1,2,1,2.0,1,3870.5763,2,45.0,1,SELF,2015,2015,0,1,STANDARD_BS
17566,12,2,1,6,1,48,1,1,45,8,1,6.0,1,2,2,2,2,2,2,2,2,2,3.0,5,912.0548,1,50.0,5,SELF,2015,2015,0,1,STANDARD_BS
17567,8,6,1,6,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,1,1290.3541,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17568,10,5,2,1,4,35,1,1,52,7,1,1.0,1,2,2,2,2,2,2,2,2,4,3.0,1,7122.6285,1,20.0,1,SELF,2015,2015,0,1,STANDARD_BS
17569,11,3,2,6,4,24,1,1,52,4,1,5.0,1,2,2,2,2,2,2,2,2,6,2.0,4,3628.3764,3,46.0,4,SELF,2015,2015,0,1,STANDARD_BS
17570,7,3,2,6,1,10,1,1,52,7,1,7.0,1,2,2,2,2,2,2,2,2,6,3.0,4,220.7898,1,55.0,4,SELF,2015,2015,0,1,STANDARD_BS
17571,6,1,1,6,2,47,1,1,52,3,1,3.0,2,2,2,1,2,2,2,2,2,4,1.0,4,2549.9602,1,36.0,4,SELF,2015,2015,0,1,STANDARD_BS
17572,3,2,2,2,2,13,2,1,52,2,1,4.0,1,2,2,2,2,2,2,2,2,6,3.0,2,735.1183,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
17573,1,2,1,6,1,35,1,2,,,,,2,2,1,2,2,2,2,2,2,4,1.0,1,1152.1875,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17574,2,3,1,1,4,35,1,1,44,8,1,4.0,1,2,2,2,2,2,2,2,2,4,3.0,4,1759.4529,2,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
17575,6,4,2,1,3,59,2,1,52,5,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,4,3794.9704,1,37.5,4,SELF,2015,2015,0,1,STANDARD_BS
17576,2,5,2,1,2,35,1,1,20,5,1,1.0,1,2,2,2,2,2,2,2,2,7,1.0,2,1430.7852,1,20.0,2,SELF,2015,2015,0,1,STANDARD_BS
17577,5,3,1,4,3,35,2,1,36,8,1,2.0,1,2,2,2,2,2,2,2,2,4,1.0,1,2261.934,1,32.0,1,SELF,2015,2015,0,1,STANDARD_BS
17578,7,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,3,1124.2444,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17579,11,3,2,2,5,24,1,1,52,7,1,4.0,1,2,2,2,2,2,2,2,2,2,2.0,1,1594.3674,3,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
17580,5,4,1,1,2,24,1,1,52,,1,3.0,1,2,1,2,2,2,2,2,2,7,3.0,5,1159.065,2,37.5,7,SELF,2015,2015,0,1,STANDARD_BS
17581,1,7,2,5,3,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,3979.6446,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17582,9,5,2,1,2,24,2,3,,,,,6,6,6,6,6,6,6,6,6,2,2.0,1,1817.8118,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17583,8,5,1,2,2,24,1,1,52,5,1,3.0,6,6,6,6,6,6,6,6,6,7,2.0,4,1474.8515,1,35.0,4,SELF,2015,2015,0,1,STANDARD_BS
17584,2,6,1,1,2,35,1,3,24,2,,4.0,6,6,6,6,6,6,6,6,6,4,1.0,3,1900.3684,1,44.0,3,SELF,2015,2015,0,1,STANDARD_BS
17585,4,6,1,1,2,46,1,3,,,,,6,6,6,6,6,6,6,6,6,3,1.0,1,1190.6047,3,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17586,2,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,4,1307.5765,3,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
17587,4,5,1,1,3,24,1,1,52,6,1,6.0,1,2,2,2,2,2,2,2,2,4,3.0,2,1572.8866,2,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
17588,12,4,2,6,1,47,1,1,52,4,1,2.0,1,2,2,2,2,2,2,2,2,5,1.0,3,294.0339,1,30.0,3,SELF,2015,2015,0,1,STANDARD_BS
17589,6,2,2,6,5,35,2,1,52,5,1,3.0,1,2,2,2,2,2,2,2,2,6,1.0,4,14206.354,1,37.5,4,SELF,2015,2015,0,1,STANDARD_BS
17590,9,4,2,2,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,6,3.0,5,1350.2347,2,99.6,6,SELF,2015,2015,0,1,STANDARD_BS
17591,9,2,1,1,4,13,1,1,52,8,2,5.0,1,2,2,2,2,2,2,2,2,3,1.0,3,767.1894,1,46.0,3,SELF,2015,2015,0,1,STANDARD_BS
17592,8,2,1,2,4,24,1,1,52,8,2,8.0,1,2,2,2,2,2,2,2,2,3,2.0,4,1291.4887,1,65.0,4,SELF,2015,2015,0,1,STANDARD_BS
17593,2,1,1,6,3,35,1,2,52,7,,1.0,1,2,2,2,2,2,2,2,2,2,1.0,1,642.71,2,15.0,1,SELF,2015,2015,0,1,STANDARD_BS
17594,2,3,1,1,2,48,2,1,52,7,1,2.0,2,2,2,1,2,2,2,2,2,2,1.0,2,1999.4752,1,30.0,2,SELF,2015,2015,0,1,STANDARD_BS
17595,5,7,2,3,1,10,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,4,135.4673,1,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
17596,12,5,2,3,1,35,1,1,52,2,1,4.0,1,2,2,2,2,2,2,2,2,3,1.0,3,503.2625,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
17597,12,6,2,1,2,48,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,2,568.5898,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17598,8,7,1,1,2,24,2,3,,,,,6,6,6,6,6,6,6,6,6,3,2.0,2,1694.7919,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17599,2,3,1,1,2,10,2,1,52,8,1,8.0,1,2,2,2,2,2,2,2,2,3,1.0,3,256.6865,3,60.0,3,SELF,2015,2015,0,1,STANDARD_BS
17600,3,6,2,5,1,11,3,3,18,8,,4.0,6,6,6,6,6,6,6,6,6,2,1.0,2,103.4184,2,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
17601,3,5,1,1,2,24,1,1,52,1,1,2.0,1,2,2,2,2,2,2,2,2,1,2.0,1,1901.0621,1,30.0,1,SELF,2015,2015,0,1,STANDARD_BS
17602,11,1,1,6,3,24,1,1,12,8,1,2.0,1,1,2,2,2,2,2,2,2,2,3.0,1,8714.7274,2,30.0,1,SELF,2015,2015,0,1,STANDARD_BS
17603,8,4,1,5,1,24,1,1,52,3,1,4.0,1,2,2,2,2,2,2,2,2,2,3.0,2,1276.3709,2,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
17604,7,4,1,6,1,35,2,1,52,7,1,6.0,1,2,2,2,2,2,2,2,2,2,2.0,3,1351.7103,3,50.0,3,SELF,2015,2015,0,1,STANDARD_BS
17605,9,3,1,1,5,24,1,1,47,4,1,4.0,1,2,2,2,2,2,2,2,2,7,3.0,5,1877.9964,1,40.0,7,SELF,2015,2015,0,1,STANDARD_BS
17606,10,3,2,2,4,24,1,1,52,7,1,4.0,1,2,2,2,2,2,2,2,2,4,2.0,3,2412.4142,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
17607,2,6,1,1,2,13,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,1,252.4397,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17608,11,4,2,1,3,35,1,1,52,,1,5.0,1,2,2,2,2,2,2,2,2,6,1.0,1,4034.0963,3,45.0,1,SELF,2015,2015,0,1,STANDARD_BS
17609,4,3,2,5,1,59,2,3,23,9,,1.0,6,6,6,6,6,6,6,6,6,1,1.0,1,1888.5226,1,8.5,1,SELF,2015,2015,0,1,STANDARD_BS
17610,3,5,1,1,2,48,2,1,52,1,1,8.0,2,2,2,2,2,2,2,1,2,6,1.0,4,522.4509,1,75.0,4,SELF,2015,2015,0,1,STANDARD_BS
17611,4,2,2,6,3,46,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1252.919,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17612,11,4,1,5,1,59,1,1,52,5,1,7.0,1,2,2,2,2,2,2,2,2,6,1.0,4,577.8359,1,55.0,4,SELF,2015,2015,0,1,STANDARD_BS
17613,11,6,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,5,521.549,1,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
17614,4,2,1,6,4,35,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,6368.6921,3,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17615,3,4,1,1,2,24,1,3,12,8,,4.0,6,6,6,6,6,6,6,6,6,4,2.0,5,2158.7292,2,40.0,7,SELF,2015,2015,0,1,STANDARD_BS
17616,10,4,2,1,2,10,2,3,52,,,3.0,6,6,6,6,6,6,6,6,6,4,1.0,3,487.8931,1,37.5,3,SELF,2015,2015,0,1,STANDARD_BS
17617,12,7,2,3,1,48,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,438.9238,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17618,7,3,2,2,4,35,1,1,52,5,1,5.0,2,2,1,2,2,2,2,2,2,6,3.0,5,1328.1964,1,45.0,5,SELF,2015,2015,0,1,STANDARD_BS
17619,5,4,1,1,5,35,1,1,52,8,1,5.0,1,2,2,2,2,2,2,2,2,3,1.0,3,2791.6927,2,45.0,3,SELF,2015,2015,0,1,STANDARD_BS
17620,3,3,1,2,2,59,1,1,52,3,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,3,1874.6724,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
17621,5,5,2,1,2,35,1,1,52,7,1,3.0,1,2,2,2,2,2,2,2,2,2,1.0,1,1579.7992,1,37.0,1,SELF,2015,2015,0,1,STANDARD_BS
17622,2,3,2,1,4,59,1,1,52,5,1,5.0,2,2,2,2,2,2,2,1,2,4,1.0,1,1875.0585,1,45.3,1,SELF,2015,2015,0,1,STANDARD_BS
17623,4,4,2,1,3,13,2,3,,,,,6,6,6,6,6,6,6,6,6,3,3.0,3,1586.6532,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17624,3,6,1,6,2,48,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,3,2070.7856,2,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17625,4,5,2,1,2,48,1,1,52,2,1,6.0,2,2,2,1,2,2,2,2,2,4,1.0,4,1615.1715,1,50.0,4,SELF,2015,2015,0,1,STANDARD_BS
17626,4,4,2,1,3,48,1,1,4,2,2,7.0,1,2,2,2,2,2,2,2,2,6,1.0,3,2670.8007,1,57.0,3,SELF,2015,2015,0,1,STANDARD_BS
17627,9,7,2,1,2,13,1,3,,,,,6,6,6,6,6,6,6,6,6,5,1.0,2,710.8536,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17628,9,4,1,1,4,12,1,1,48,8,1,8.0,1,2,2,2,2,2,2,2,2,2,1.0,2,972.0116,1,60.0,2,SELF,2015,2015,0,1,STANDARD_BS
17629,11,6,1,1,2,35,1,1,52,5,1,1.0,2,2,2,2,2,2,2,1,2,99,1.0,3,1107.5565,1,10.0,3,SELF,2015,2015,0,1,STANDARD_BS
17630,1,7,1,3,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,3,2.0,2,2488.3122,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17631,4,2,2,1,4,47,2,1,52,5,1,6.0,2,1,2,2,2,2,2,2,2,6,1.0,4,692.2925,2,50.0,4,SELF,2015,2015,0,1,STANDARD_BS
17632,9,1,2,6,3,24,1,1,52,5,2,2.0,1,2,2,2,1,2,2,2,2,4,3.0,1,4660.3013,1,30.0,1,SELF,2015,2015,0,1,STANDARD_BS
17633,2,1,1,6,4,59,2,2,,,,,2,1,2,2,2,2,2,2,2,1,3.0,1,5127.5342,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17634,9,5,2,6,1,35,1,1,52,4,1,3.0,1,2,2,2,2,2,2,2,2,6,1.0,3,1275.6483,1,37.5,3,SELF,2015,2015,0,1,STANDARD_BS
17635,2,6,1,1,3,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,3642.4103,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17636,6,4,1,1,4,35,1,1,52,2,1,4.0,1,2,2,2,2,2,2,2,2,2,1.0,3,2639.9158,3,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
17637,12,3,2,1,3,48,1,1,40,2,1,3.0,2,1,2,2,2,2,2,2,2,7,1.0,1,1752.4534,3,39.5,1,SELF,2015,2015,0,1,STANDARD_BS
17638,7,4,2,3,1,10,2,3,48,3,,5.0,6,6,6,6,6,6,6,6,6,2,1.0,3,271.1532,3,47.5,3,SELF,2015,2015,0,1,STANDARD_BS
17639,4,6,2,1,2,12,1,1,52,7,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,3,694.3935,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
17640,7,5,1,1,2,35,1,1,52,,1,4.0,1,2,2,2,2,2,2,2,2,2,1.0,5,1247.0782,1,40.0,6,SELF,2015,2015,0,1,STANDARD_BS
17641,12,5,1,1,2,35,1,1,52,2,1,8.0,1,2,2,2,2,2,2,2,2,2,1.0,5,2054.1124,2,60.0,6,SELF,2015,2015,0,1,STANDARD_BS
17642,8,3,2,6,1,59,1,1,52,2,2,4.0,1,2,2,2,2,2,2,2,2,5,1.0,2,756.7998,1,44.0,2,SELF,2015,2015,0,1,STANDARD_BS
17643,10,3,2,2,2,47,1,1,52,2,1,3.0,2,1,2,2,2,2,2,2,2,6,1.0,5,2619.5302,1,37.5,5,SELF,2015,2015,0,1,STANDARD_BS
17644,1,4,2,6,1,24,1,1,52,5,1,4.0,1,2,2,2,2,2,2,2,2,7,3.0,4,333.8906,2,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
17645,8,6,2,3,1,46,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,2,482.8122,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17646,3,2,1,6,5,35,1,1,50,8,1,6.0,1,2,2,2,2,2,2,2,2,4,1.0,2,9673.5596,1,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
17647,12,3,2,6,2,35,1,1,52,5,1,4.0,2,2,2,1,2,2,2,2,2,7,1.0,5,2425.516,1,40.0,7,SELF,2015,2015,0,1,STANDARD_BS
17648,4,7,2,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,1818.6615,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17649,4,2,2,6,3,35,1,1,52,4,2,4.0,1,2,2,2,2,2,2,2,2,4,1.0,1,1697.7747,1,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
17650,4,6,2,1,2,48,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,978.3178,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17651,11,3,1,1,4,59,1,1,48,10,1,4.0,1,2,2,2,2,2,2,2,2,6,1.0,3,2434.0817,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
17652,2,4,1,1,3,46,1,1,52,9,2,8.0,1,2,2,2,2,2,2,2,2,3,1.0,5,938.4344,1,75.0,5,SELF,2015,2015,0,1,STANDARD_BS
17653,4,5,2,6,3,24,2,1,52,2,1,3.0,2,1,2,1,2,2,2,2,2,1,1.0,2,3351.6578,1,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
17654,12,7,1,1,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,5,1210.5363,1,99.6,6,SELF,2015,2015,0,1,STANDARD_BS
17655,1,6,1,1,2,35,1,,,,,,6,6,6,6,6,6,6,6,6,2,1.0,5,1374.4891,1,99.6,5,SELF,2015,2015,0,1,STANDARD_BS
17656,3,5,1,6,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,6,3.0,4,831.8016,1,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
17657,4,5,2,6,1,46,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,1,574.8859,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17658,9,5,2,4,1,24,1,1,52,5,1,3.0,1,2,2,2,2,2,2,2,2,3,2.0,3,914.3884,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
17659,1,5,2,1,2,35,1,,,,,,6,6,6,6,6,6,6,6,6,99,,3,1564.1399,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17660,12,3,2,1,2,35,2,1,52,1,1,6.0,2,2,2,2,2,2,2,1,2,4,1.0,5,1244.7467,3,50.0,5,SELF,2015,2015,0,1,STANDARD_BS
17661,1,2,2,6,2,11,3,2,15,2,,4.0,2,2,1,2,2,2,2,2,2,2,1.0,1,259.6715,1,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
17662,12,6,2,5,1,59,2,3,2,4,,3.0,6,6,6,6,6,6,6,6,6,5,1.0,2,878.9562,3,37.5,2,SELF,2015,2015,0,1,STANDARD_BS
17663,1,7,1,1,2,46,2,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,2,691.197,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17664,5,5,2,5,2,12,2,1,52,3,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,2,433.544,3,37.5,2,SELF,2015,2015,0,1,STANDARD_BS
17665,6,2,2,4,3,35,1,1,36,2,1,1.0,2,2,2,1,2,2,2,2,2,6,1.0,2,1754.2836,2,25.0,2,SELF,2015,2015,0,1,STANDARD_BS
17666,11,1,1,6,5,12,1,2,,,,,2,1,2,2,2,2,2,2,2,1,1.0,1,2423.1712,3,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17667,6,2,1,2,2,24,1,1,52,6,1,3.0,1,2,2,2,2,2,2,2,2,4,2.0,3,4752.8918,2,37.0,3,SELF,2015,2015,0,1,STANDARD_BS
17668,3,2,1,6,1,35,1,1,12,1,1,6.0,2,2,1,2,2,2,2,2,2,7,1.0,2,1765.6934,1,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
17669,7,7,2,1,2,46,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1119.9856,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17670,7,5,1,1,2,12,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,3,498.1325,3,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
17671,12,4,1,1,2,46,1,1,52,1,1,5.0,2,2,2,2,2,2,2,1,2,5,1.0,2,825.659,3,45.0,2,SELF,2015,2015,0,1,STANDARD_BS
17672,1,1,1,6,4,35,1,2,12,7,,1.0,2,2,1,2,2,2,2,2,2,2,1.0,1,6407.4447,1,20.0,1,SELF,2015,2015,0,1,STANDARD_BS
17673,12,3,2,5,3,24,1,1,40,5,1,4.0,1,2,2,2,2,2,2,2,2,6,3.0,4,1468.038,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
17674,10,4,2,1,2,11,3,3,27,7,,4.0,6,6,6,6,6,6,6,6,6,4,1.0,3,371.4993,1,44.0,3,SELF,2015,2015,0,1,STANDARD_BS
17675,12,5,1,6,1,35,1,1,52,2,1,4.0,2,2,1,2,2,2,2,2,2,6,1.0,4,1263.5609,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
17676,10,6,1,1,2,48,1,1,52,7,1,2.0,1,2,2,2,2,2,2,2,2,2,1.0,4,2237.7663,1,30.0,4,SELF,2015,2015,0,1,STANDARD_BS
17677,10,2,1,4,3,35,1,2,8,9,,1.0,1,2,2,2,2,2,2,2,2,1,1.0,1,5840.7618,1,12.0,1,SELF,2015,2015,0,1,STANDARD_BS
17678,10,7,2,3,1,13,1,3,,,,,6,6,6,6,6,6,6,6,6,5,1.0,2,78.499,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17679,2,3,2,2,4,35,1,1,7,2,1,3.0,2,2,1,2,2,2,2,2,2,6,1.0,1,1743.8717,1,35.0,1,SELF,2015,2015,0,1,STANDARD_BS
17680,3,5,1,1,2,10,2,1,32,9,1,6.0,1,2,2,2,2,2,2,2,2,4,1.0,5,158.0846,2,50.0,7,SELF,2015,2015,0,1,STANDARD_BS
17681,6,2,2,6,3,13,1,1,52,5,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,2,497.2843,3,38.0,2,SELF,2015,2015,0,1,STANDARD_BS
17682,2,6,2,3,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,3,1.0,2,386.8549,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
17683,1,5,1,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,4,1324.96,3,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
17684,3,1,1,6,4,35,1,2,,,,,2,1,2,2,2,2,2,2,2,1,1.0,1,3806.6937,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
17685,4,6,2,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,1,796.7557,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
