occID,WGHT_PER,AGEGRP,SEX,MARSTH,HHSIZE,PR,REGION,CMA,DDAY,ACT7DAYS,WKWE,LFTAG,HRSWRK,EDU10,CTW_Q140_C01,CTW_Q140_C02,CTW_Q140_C03,CTW_Q140_C04,CTW_Q140_C05,CTW_Q140_C06,CTW_Q140_C07,CTW_Q140_C08,CTW_Q140_C09,KOL,TOTINC,HRSWRK_RAW,MODE,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,SURVMNTH,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
8010,691.578,5,1,1,2,12,1,1,2,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
8011,2183.9997,2,2,2,5,35,3,2,1,4,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
8012,1648.9166,1,1,6,1,24,2,1,1,1,32,1,3.0,2,2,2,1,2,2,2,2,2,2,2.0,1.0,37.5,6,5,SELF,2010,2010,,0,0,MEAN_BS
8013,3385.7038,3,2,2,3,24,2,1,2,1,52,1,3.0,4,1,2,2,2,2,2,2,2,2,2.0,1.0,37.0,1,3,SELF,2010,2010,,0,0,MEAN_BS
8014,2735.923,4,1,1,2,35,3,1,1,1,52,1,4.0,2,1,2,2,2,2,2,2,2,2,1.0,5.0,40.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
8015,625.5071,7,2,1,2,47,4,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8016,1868.3265,5,1,1,2,35,3,1,1,4,52,1,2.0,3,7,7,7,7,7,7,7,7,7,1.0,2.0,32.0,,7,SELF,2010,2010,,0,0,MEAN_BS
8017,297.1222,5,2,1,2,11,1,3,1,1,20,1,7.0,3,1,2,2,2,2,2,2,2,2,1.0,2.0,55.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
8018,2221.2519,5,1,4,2,48,4,1,1,6,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
8019,1481.5984,5,1,3,2,59,5,1,2,1,52,1,4.0,5,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
8020,1244.4916,6,1,1,2,48,4,1,1,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
8021,426.9269,7,2,3,1,46,4,1,3,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8022,940.1933,3,2,6,1,35,3,1,1,1,52,1,6.0,1,1,2,2,2,2,2,2,2,2,1.0,3.0,52.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
8023,216.2104,6,2,3,1,12,1,1,2,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
8024,636.9479,3,1,5,1,46,4,2,1,1,52,1,8.0,8,1,2,2,2,2,2,2,2,2,1.0,2.0,60.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
8025,2116.5485,4,2,2,2,24,2,1,1,1,52,1,5.0,6,2,2,2,1,2,2,2,2,2,2.0,,45.0,3,99,SELF,2010,2010,,0,0,MEAN_BS
8026,1962.6393,7,2,1,2,35,3,1,1,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
8027,298.9195,7,2,5,1,47,4,1,1,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,5,SELF,2010,2010,,0,0,MEAN_BS
8028,1324.1789,3,1,6,1,24,2,1,1,1,52,1,8.0,3,2,2,2,1,1,2,2,2,2,2.0,2.0,75.0,3,6,SELF,2010,2010,,0,0,MEAN_BS
8029,1792.3543,5,2,1,2,59,5,1,1,6,40,3,,8,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
8030,3116.1466,7,2,1,2,35,3,1,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8031,3191.8357,5,2,1,2,24,2,2,3,4,97,3,,9,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
8032,1522.6234,5,2,1,2,59,5,1,1,5,97,3,,5,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
8033,678.8418,5,2,6,1,35,3,1,3,6,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8034,1293.5632,6,1,1,2,48,4,1,1,5,97,3,,1,7,7,7,7,7,7,7,7,7,1.0,4.0,99.7,,10,SELF,2010,2010,,0,0,MEAN_BS
8035,912.9525,2,2,1,3,47,4,2,1,4,97,3,,1,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
8036,2259.7689,1,1,6,2,24,2,1,1,1,52,1,1.0,8,2,2,2,1,2,2,2,2,2,2.0,1.0,25.0,3,3,SELF,2010,2010,,0,0,MEAN_BS
8037,1827.9438,1,1,6,2,35,3,1,2,1,52,1,2.0,7,7,7,7,7,7,7,7,7,7,2.0,2.0,30.0,,6,SELF,2010,2010,,0,0,MEAN_BS
8038,1929.6474,3,2,1,4,35,3,2,1,1,52,1,4.0,8,1,2,2,2,2,2,2,2,2,1.0,,40.0,1,98,SELF,2010,2010,,0,0,MEAN_BS
8039,4902.594,3,2,1,3,59,5,1,1,1,52,1,4.0,3,2,2,2,2,2,2,2,1,2,3.0,3.0,40.0,4,9,SELF,2010,2010,,0,0,MEAN_BS
8040,1191.5931,4,1,1,3,46,4,2,1,6,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
8041,2907.646,2,1,2,3,59,5,2,3,1,52,1,5.0,2,1,2,2,2,2,2,2,2,2,1.0,5.0,48.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
8042,85.6753,4,2,6,1,11,1,3,1,1,42,1,6.0,2,2,2,2,1,2,2,2,2,2,1.0,5.0,54.0,3,12,SELF,2010,2010,,0,0,MEAN_BS
8043,1296.8646,6,1,2,2,35,3,2,3,5,97,3,,10,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8044,146.8557,5,1,5,1,11,1,3,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8045,629.454,6,2,1,2,59,5,1,1,1,45,1,3.0,1,1,2,2,2,2,2,2,2,2,1.0,4.0,35.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
8046,2078.4062,3,2,2,4,35,3,1,1,1,50,1,6.0,8,2,2,2,2,2,2,2,1,2,2.0,2.0,50.0,4,7,SELF,2010,2010,,0,0,MEAN_BS
8047,703.2327,5,1,5,1,35,3,1,1,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
8048,602.9928,4,1,1,2,46,4,2,1,1,52,1,6.0,9,1,2,2,2,2,2,2,2,2,1.0,2.0,50.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
8049,2113.2109,2,2,6,2,24,2,1,1,1,52,1,4.0,4,2,2,1,2,2,2,2,2,2,2.0,2.0,40.0,6,6,SELF,2010,2010,,0,0,MEAN_BS
8050,199.7347,2,2,6,1,13,1,1,1,1,52,1,6.0,8,1,2,2,2,2,2,2,2,2,1.0,3.0,50.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
8051,252.6486,6,2,3,1,46,4,2,1,5,52,1,1.0,2,7,7,7,7,7,7,7,7,7,1.0,2.0,20.0,,6,SELF,2010,2010,,0,0,MEAN_BS
8052,3207.686,1,2,6,3,35,3,1,2,6,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
8053,1921.627,5,1,1,2,48,4,1,3,5,48,3,,9,7,7,7,7,7,7,7,7,7,3.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
8054,2451.346,2,2,2,2,35,3,1,1,1,52,1,1.0,8,7,7,7,7,7,7,7,7,7,1.0,1.0,27.0,,5,SELF,2010,2010,,0,0,MEAN_BS
8055,2945.4315,5,2,1,3,59,5,1,3,4,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
8056,258.8044,4,1,6,1,47,4,1,1,1,52,1,4.0,4,1,2,2,2,2,2,2,2,2,1.0,2.0,40.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
8057,2050.1272,6,1,3,2,48,4,1,1,1,24,1,3.0,4,1,2,2,2,2,2,2,2,2,1.0,3.0,35.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
8058,4186.6979,4,1,1,5,48,4,1,2,1,6,1,4.0,2,1,2,2,2,2,2,2,2,2,3.0,3.0,40.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
8059,2914.3619,4,1,1,3,48,4,1,2,1,52,1,4.0,7,1,2,2,2,2,2,2,2,2,1.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
8060,4007.7314,4,1,1,4,35,3,1,3,2,52,1,6.0,1,7,7,7,7,7,7,7,7,7,3.0,3.0,50.0,,9,SELF,2010,2010,,0,0,MEAN_BS
8061,930.4423,7,2,6,1,24,2,1,1,5,97,3,,10,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
8062,3286.3324,5,2,2,2,24,2,1,3,1,52,1,1.0,4,7,7,7,7,7,7,7,7,7,2.0,1.0,27.5,,4,SELF,2010,2010,,0,0,MEAN_BS
8063,3238.6246,7,2,1,2,24,2,1,3,5,97,3,,8,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
8064,1049.2181,2,2,1,2,47,4,2,1,4,97,3,,2,7,7,7,7,7,7,7,7,7,,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
8065,1551.8128,5,1,1,2,35,3,1,1,8,97,3,,98,7,7,7,7,7,7,7,7,7,,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8066,4182.0947,5,2,1,4,24,2,1,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
8067,1591.0744,4,1,6,1,24,2,1,1,1,52,1,4.0,1,2,2,2,2,2,2,2,1,2,2.0,1.0,40.0,4,4,SELF,2010,2010,,0,0,MEAN_BS
8068,1303.423,5,2,1,2,59,5,2,1,5,97,3,,5,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8069,4743.2089,1,1,6,5,35,3,1,1,3,1,2,,8,2,2,2,1,2,2,2,2,2,1.0,1.0,99.7,3,1,SELF,2010,2010,,0,0,MEAN_BS
8070,1695.2926,4,1,1,4,59,5,1,2,1,52,1,4.0,4,2,2,2,2,2,1,2,2,2,1.0,3.0,40.0,6,9,SELF,2010,2010,,0,0,MEAN_BS
8071,1887.4579,4,2,1,3,35,3,2,2,1,52,1,5.0,8,1,2,2,2,2,2,2,2,2,1.0,2.0,45.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
8072,1175.1209,1,1,2,2,12,1,2,1,1,5,1,6.0,8,2,1,2,2,2,2,2,2,2,1.0,1.0,53.0,2,4,SELF,2010,2010,,0,0,MEAN_BS
8073,1355.4853,6,2,1,2,47,4,2,1,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
8074,2498.7485,3,2,1,4,24,2,1,1,1,52,1,4.0,2,1,2,2,2,2,2,2,2,2,3.0,3.0,40.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
8075,2561.2618,2,2,1,4,59,5,1,3,4,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
8076,4207.2002,1,1,6,5,46,4,1,1,6,52,1,8.0,3,7,7,7,7,7,7,7,7,7,1.0,5.0,70.0,,12,SELF,2010,2010,,0,0,MEAN_BS
8077,479.7917,4,2,1,3,46,4,2,1,1,52,1,4.0,4,1,2,2,2,2,2,2,2,2,2.0,,40.0,1,98,SELF,2010,2010,,0,0,MEAN_BS
8078,938.7798,4,1,6,1,48,4,1,1,1,52,1,4.0,8,1,2,2,2,2,2,2,2,2,1.0,4.0,42.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
8079,1183.1951,6,1,1,2,59,5,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,3.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8080,1309.2044,7,2,3,1,35,3,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,1.0,5.0,99.7,,11,SELF,2010,2010,,0,0,MEAN_BS
8081,2827.8923,6,1,6,2,24,2,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,2.0,3.0,99.7,,9,SELF,2010,2010,,0,0,MEAN_BS
8082,1715.2779,3,1,4,3,24,2,1,1,1,52,1,3.0,2,1,2,2,2,2,2,2,2,2,2.0,4.0,35.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
8083,3624.7642,3,1,1,2,24,2,1,1,1,48,,,98,8,8,8,8,8,8,8,8,8,,,99.8,,98,SELF,2010,2010,,0,0,MEAN_BS
8084,769.7107,5,2,5,1,35,3,1,1,1,4,1,2.0,3,1,2,2,2,2,2,2,2,2,1.0,2.0,33.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
8085,611.4499,6,2,3,1,59,5,2,3,5,40,1,1.0,2,7,7,7,7,7,7,7,7,7,1.0,,3.0,,98,SELF,2010,2010,,0,0,MEAN_BS
8086,2671.1459,4,2,2,2,59,5,2,1,4,3,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
8087,5132.4691,1,1,6,5,35,3,1,1,3,97,2,,9,2,1,2,2,2,2,2,2,2,3.0,1.0,99.7,2,1,SELF,2010,2010,,0,0,MEAN_BS
8088,2268.4676,1,1,6,3,12,1,2,1,1,4,1,6.0,6,1,2,2,2,2,2,2,2,2,1.0,1.0,50.0,1,3,SELF,2010,2010,,0,0,MEAN_BS
8089,2357.9796,6,2,1,2,59,5,1,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8090,2945.804,4,2,2,4,24,2,1,1,4,43,3,,2,7,7,7,7,7,7,7,7,7,2.0,5.0,99.7,,12,SELF,2010,2010,,0,0,MEAN_BS
8091,326.9167,7,2,3,1,10,1,2,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
8092,605.063,5,2,3,1,48,4,2,1,1,52,1,1.0,6,1,2,2,2,2,2,2,2,2,3.0,5.0,17.5,1,12,SELF,2010,2010,,0,0,MEAN_BS
8093,997.1867,5,2,1,2,47,4,2,2,1,52,1,1.0,5,1,2,2,2,2,2,2,2,2,1.0,2.0,20.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
8094,742.9681,7,2,3,1,59,5,1,1,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
8095,2913.8808,7,2,3,2,48,4,1,2,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8096,499.2118,5,1,5,1,13,1,1,3,1,52,1,4.0,5,1,2,2,2,2,2,2,2,2,1.0,4.0,40.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
8097,6606.4335,1,2,6,4,24,2,1,3,3,8,2,,9,2,2,1,2,2,2,2,2,2,2.0,1.0,99.7,6,1,SELF,2010,2010,,0,0,MEAN_BS
8098,1429.7808,4,2,1,4,24,2,1,2,8,97,3,,98,7,7,7,7,7,7,7,7,7,,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8099,426.0221,4,1,5,1,13,1,2,1,2,6,3,,3,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
8100,4986.7959,3,1,2,2,24,2,1,1,1,52,1,3.0,2,2,2,2,2,2,2,2,2,1,2.0,5.0,37.0,6,11,SELF,2010,2010,,0,0,MEAN_BS
8101,352.8678,7,2,3,1,12,1,2,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8102,1056.139,5,2,1,2,59,5,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
8103,3119.3792,2,1,1,3,35,3,1,1,1,52,1,5.0,4,1,2,2,2,2,2,2,2,2,1.0,2.0,45.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
8104,8859.1213,1,2,6,4,24,2,1,2,6,50,3,,2,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,3,SELF,2010,2010,,0,0,MEAN_BS
8105,2424.9283,5,1,1,2,35,3,1,1,5,52,1,1.0,2,7,7,7,7,7,7,7,7,7,1.0,5.0,25.0,,12,SELF,2010,2010,,0,0,MEAN_BS
8106,3614.4917,2,1,1,3,48,4,1,1,1,52,1,5.0,4,2,2,1,2,2,2,2,2,2,1.0,5.0,48.0,6,12,SELF,2010,2010,,0,0,MEAN_BS
8107,4669.902,7,2,1,3,24,2,2,1,5,97,3,,10,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
8108,553.4848,4,1,1,2,10,1,2,1,1,52,1,6.0,2,1,2,2,2,2,2,2,2,2,1.0,3.0,50.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
8109,338.6196,5,2,1,2,10,1,1,1,4,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
8110,1972.1059,6,1,2,2,35,3,1,1,5,97,3,,10,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8111,1291.5255,6,1,1,2,35,3,2,1,5,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
8112,782.691,3,2,1,3,46,4,2,1,4,4,3,,3,7,7,7,7,7,7,7,7,7,3.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8113,1405.0245,4,1,1,4,46,4,1,1,1,51,1,4.0,3,7,7,7,7,7,7,7,7,7,3.0,5.0,40.0,,11,SELF,2010,2010,,0,0,MEAN_BS
8114,4444.0196,7,1,1,2,24,2,1,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,2.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
8115,736.682,4,2,6,1,59,5,1,2,1,52,1,3.0,4,1,2,2,2,2,2,2,2,2,3.0,,35.0,1,98,SELF,2010,2010,,0,0,MEAN_BS
8116,2696.382,2,1,1,4,59,5,1,1,1,52,1,3.0,2,1,2,2,2,2,2,2,2,2,3.0,4.0,37.5,1,10,SELF,2010,2010,,0,0,MEAN_BS
8117,3245.3371,3,2,6,3,35,3,1,1,1,52,1,1.0,6,7,7,7,7,7,7,7,7,7,1.0,3.0,24.0,,8,SELF,2010,2010,,0,0,MEAN_BS
8118,978.0355,7,2,3,1,48,4,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8119,2410.5559,2,2,2,2,35,3,1,1,1,52,1,4.0,2,2,1,1,2,2,2,2,2,2,3.0,4.0,40.0,2,10,SELF,2010,2010,,0,0,MEAN_BS
8120,466.6801,4,1,5,1,13,1,2,2,1,52,1,4.0,3,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
8121,947.153,6,2,6,1,35,3,1,1,5,97,3,,2,7,7,7,7,7,7,7,7,7,3.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
8122,931.5888,4,1,6,1,35,3,1,1,6,97,3,,8,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8123,452.1465,1,2,6,1,12,1,1,2,4,97,3,,6,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
8124,491.6271,4,2,4,1,59,5,1,1,1,52,1,6.0,3,1,2,2,2,2,2,2,2,2,1.0,5.0,50.0,1,12,SELF,2010,2010,,0,0,MEAN_BS
8125,2074.9614,6,1,1,2,59,5,1,1,5,24,3,,2,7,7,7,7,7,7,7,7,7,1.0,5.0,99.7,,12,SELF,2010,2010,,0,0,MEAN_BS
8126,1176.4597,5,2,6,1,24,2,2,1,1,36,1,3.0,5,1,2,2,2,2,2,2,2,2,2.0,2.0,37.5,1,7,SELF,2010,2010,,0,0,MEAN_BS
8127,6596.3994,3,2,1,5,35,3,1,1,4,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
8128,6441.1475,2,1,2,3,24,2,1,1,1,26,1,4.0,4,1,2,2,2,2,2,2,2,2,2.0,2.0,40.0,1,7,SELF,2010,2010,,0,0,MEAN_BS
8129,1630.5606,3,2,1,3,48,4,1,1,1,52,1,3.0,2,2,1,2,2,2,2,2,2,2,3.0,4.0,35.0,2,10,SELF,2010,2010,,0,0,MEAN_BS
8130,5840.418,1,1,6,4,35,3,1,1,1,52,1,7.0,8,1,2,1,2,2,2,2,2,2,1.0,1.0,58.0,1,2,SELF,2010,2010,,0,0,MEAN_BS
8131,1060.1565,3,2,6,1,24,2,1,1,1,52,1,2.0,2,2,2,2,2,2,2,2,1,2,2.0,,30.0,4,98,SELF,2010,2010,,0,0,MEAN_BS
8132,217.5268,4,2,1,2,11,1,3,2,4,48,1,1.0,3,7,7,7,7,7,7,7,7,7,1.0,2.0,17.5,,6,SELF,2010,2010,,0,0,MEAN_BS
8133,1085.9347,6,1,3,1,59,5,1,2,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8134,1505.7551,6,2,1,2,59,5,1,1,5,97,3,,3,7,7,7,7,7,7,7,7,7,1.0,3.0,99.7,,8,SELF,2010,2010,,0,0,MEAN_BS
8135,4772.1962,2,1,1,2,35,3,1,3,4,52,1,1.0,3,7,7,7,7,7,7,7,7,7,1.0,1.0,20.0,,5,SELF,2010,2010,,0,0,MEAN_BS
8136,586.5855,4,1,2,2,47,4,1,3,1,52,1,6.0,8,1,2,2,2,2,2,2,2,2,1.0,4.0,50.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
8137,483.4027,5,1,4,1,13,1,2,1,6,25,3,,9,7,7,7,7,7,7,7,7,7,2.0,1.0,99.7,,2,SELF,2010,2010,,0,0,MEAN_BS
8138,381.7798,2,2,1,5,11,1,3,1,1,13,1,8.0,5,1,2,2,2,2,2,2,2,2,1.0,1.0,65.0,1,3,SELF,2010,2010,,0,0,MEAN_BS
8139,1724.9619,6,1,1,2,35,3,1,1,5,52,1,1.0,8,7,7,7,7,7,7,7,7,7,1.0,2.0,20.0,,7,SELF,2010,2010,,0,0,MEAN_BS
8140,4314.6545,2,1,1,4,59,5,1,1,1,50,1,8.0,3,1,2,2,2,2,2,2,2,2,3.0,3.0,66.5,1,9,SELF,2010,2010,,0,0,MEAN_BS
8141,8034.1185,2,1,6,3,24,2,2,1,4,24,1,3.0,9,7,7,7,7,7,7,7,7,7,2.0,1.0,36.0,,5,SELF,2010,2010,,0,0,MEAN_BS
8142,6644.3409,1,2,6,4,24,2,1,2,1,45,1,3.0,5,1,2,2,2,2,2,2,2,2,2.0,2.0,37.0,1,6,SELF,2010,2010,,0,0,MEAN_BS
8143,3608.9884,1,2,6,5,35,3,2,1,4,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,1,SELF,2010,2010,,0,0,MEAN_BS
8144,733.7156,3,1,1,4,12,1,1,1,4,52,1,2.0,3,7,7,7,7,7,7,7,7,7,3.0,4.0,30.0,,10,SELF,2010,2010,,0,0,MEAN_BS
8145,1918.7425,6,2,1,2,12,1,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8146,828.7114,6,1,1,2,47,4,2,1,1,52,1,8.0,8,1,2,2,2,2,2,2,2,2,1.0,3.0,75.0,1,9,SELF,2010,2010,,0,0,MEAN_BS
8147,638.5871,5,2,1,2,59,5,1,1,1,52,1,4.0,9,2,2,2,2,2,2,2,1,2,1.0,,40.0,4,99,SELF,2010,2010,,0,0,MEAN_BS
8148,1366.3006,6,2,3,2,59,5,1,1,5,52,1,1.0,5,7,7,7,7,7,7,7,7,7,1.0,3.0,4.0,,9,SELF,2010,2010,,0,0,MEAN_BS
8149,2736.791,4,2,1,2,24,2,1,1,6,52,1,4.0,8,7,7,7,7,7,7,7,7,7,2.0,2.0,40.0,,6,SELF,2010,2010,,0,0,MEAN_BS
8150,1825.5608,5,1,1,2,35,3,2,1,5,97,3,,7,7,7,7,7,7,7,7,7,7,2.0,4.0,99.7,,10,SELF,2010,2010,,0,0,MEAN_BS
8151,1371.9154,2,1,2,3,12,1,1,1,1,52,1,4.0,3,1,2,2,2,2,2,2,2,2,2.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
8152,2309.199,3,1,1,5,48,4,2,1,1,52,1,8.0,3,1,2,2,2,2,2,2,2,2,3.0,4.0,65.0,1,10,SELF,2010,2010,,0,0,MEAN_BS
8153,1364.8202,6,1,1,2,35,3,2,1,5,97,3,,9,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,6,SELF,2010,2010,,0,0,MEAN_BS
8154,1303.5598,7,1,5,1,59,5,1,1,5,97,3,,1,7,7,7,7,7,7,7,7,7,1.0,,99.7,,98,SELF,2010,2010,,0,0,MEAN_BS
8155,2800.1763,5,2,,4,48,4,1,1,4,97,3,,6,7,7,7,7,7,7,7,7,7,3.0,5.0,99.7,,12,SELF,2010,2010,,0,0,MEAN_BS
8156,2783.3653,4,1,1,4,35,3,1,2,1,52,1,4.0,8,1,2,2,2,2,2,2,2,2,1.0,3.0,40.0,1,8,SELF,2010,2010,,0,0,MEAN_BS
8157,1309.7526,6,2,1,2,35,3,1,3,5,99,3,,7,7,7,7,7,7,7,7,7,7,3.0,,99.7,,99,SELF,2010,2010,,0,0,MEAN_BS
8158,3292.0316,7,1,1,3,35,3,1,2,5,97,3,,7,7,7,7,7,7,7,7,7,7,1.0,1.0,99.7,,4,SELF,2010,2010,,0,0,MEAN_BS
8159,2423.6079,7,1,1,2,35,3,1,1,5,97,3,,4,7,7,7,7,7,7,7,7,7,1.0,2.0,99.7,,7,SELF,2010,2010,,0,0,MEAN_BS
